Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Artilheiros em 1974;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1975;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1976;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1977;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1978;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1979;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1980;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1981;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1982;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1983;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1984;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1985;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1986;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1987;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1988;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1989;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1990;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1991;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1992;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1993;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1994;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1995;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1995;2023083013;1;1;0;30/08/2023;13
Artilheiros em 1996;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1996;2023083013;1;1;0;30/08/2023;13
Artilheiros em 1997;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1997;2023083013;1;1;0;30/08/2023;13
Artilheiros em 1998;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1998;2023083013;1;1;0;30/08/2023;13
Artilheiros em 1999;2023083012;1;1;0;30/08/2023;12
Artilheiros em 1999;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2000;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2001;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2001;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2002;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2002;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2003;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2003;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2004;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2004;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2005;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2005;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2006;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2006;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2007;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2007;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2008;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2008;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2009;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2009;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2010;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2010;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2011;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2011;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2012;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2012;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2013;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2013;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2014;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2014;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2015;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2015;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2016;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2016;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2017;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2017;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2018;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2018;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2019;2023082810;1;1;0;28/08/2023;10
Artilheiros em 2019;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2019;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2020;2023082810;1;1;0;28/08/2023;10
Artilheiros em 2020;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2020;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2020;2023090109;1;1;0;01/09/2023;9
Artilheiros em 2021;2023082810;1;1;0;28/08/2023;10
Artilheiros em 2021;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2021;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2021;2023090109;1;1;0;01/09/2023;9
Artilheiros em 2022;2023082810;1;1;0;28/08/2023;10
Artilheiros em 2022;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2022;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2022;2023090109;1;1;0;01/09/2023;9
Artilheiros em 2023;2023082810;1;1;0;28/08/2023;10
Artilheiros em 2023;2023083012;1;1;0;30/08/2023;12
Artilheiros em 2023;2023083013;1;1;0;30/08/2023;13
Artilheiros em 2023;2023090109;1;1;0;01/09/2023;9
Artilheiros em Campeonato;2023082810;1;1;0;28/08/2023;10
Artilheiros em Campeonato;2023090102;1;1;0;01/09/2023;2
Artilheiros em Estadios;2023083101;1;1;0;31/08/2023;1
Artilheiros em Estadios;2023083102;1;1;0;31/08/2023;2
Artilheiros em turnos;2023083114;1;1;0;31/08/2023;14
Artilheiros mais novos;2023090116;1;1;0;01/09/2023;16
Artilheiros mais velhos;2023090111;1;1;0;01/09/2023;11
Artilheiros mais velhos;2023090113;1;1;0;01/09/2023;13
Artilheiros na temporada 1951;2023082820;1;1;0;28/08/2023;20
Artilheiros na temporada 1952;2023082820;1;1;0;28/08/2023;20
Artilheiros na temporada 2022;2023082820;1;1;0;28/08/2023;20
Artilheiros na temporada 2023;2023082808;1;1;0;28/08/2023;8
Artilheiros na temporada 2023;2023082820;1;1;0;28/08/2023;20
Artilheiros na temporada 2023;2023082920;1;1;0;29/08/2023;20
Artilheiros na temporada 2023;2023090102;1;1;0;01/09/2023;2
Artilheiros no(a) Amistoso Interestadual;2023083004;1;1;0;30/08/2023;4
Artilheiros no(a) Brasileiro 2011;2023083116;1;1;0;31/08/2023;16
Artilheiros no(a) Carioca;2023083004;1;1;0;30/08/2023;4
Artilheiros no(a) Copa do Brasil;2023083004;1;1;0;30/08/2023;4
Artilheiros no(a) Defensores del Chaco;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Engenhao;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Libertadores da America;2023083004;1;1;0;30/08/2023;4
Artilheiros no(a) Libertadores da America;2023083014;1;1;0;30/08/2023;14
Artilheiros no(a) Libertadores da America;2023083122;1;1;0;31/08/2023;22
Artilheiros no(a) Libertadores da America;2023090105;1;1;0;01/09/2023;5
Artilheiros no(a) Libertadores da America;2023090108;1;1;0;01/09/2023;8
Artilheiros no(a) Libertadores da America 2008;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2011;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2012;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2013;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2021;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2022;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Libertadores da America 2023;2023083123;1;1;0;31/08/2023;23
Artilheiros no(a) Los Larios;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Maracana;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Morumbi;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Pacaembu;2023090113;1;1;0;01/09/2023;13
Artilheiros no(a) Sao Januario;2023090113;1;1;0;01/09/2023;13
Artilheiros por Adversario;2023083014;1;1;0;30/08/2023;14
Artilheiros por Adversario;2023083100;1;1;0;31/08/2023;0
Arturzinho 1979;2023083012;1;1;0;30/08/2023;12
Arturzinho 1979;2023083015;1;1;0;30/08/2023;15
Arturzinho 1979;2023083016;1;1;0;30/08/2023;16
Assis 1987;2023083110;1;1;0;31/08/2023;10
Assis 1987 - Gols por Adversario;2023083113;1;1;0;31/08/2023;13
Assistencias;2023083023;1;1;0;30/08/2023;23
Assistencias - Brasileiro;2023082810;1;1;0;28/08/2023;10
Assistencias - Copa Sul Americana;2023082810;1;1;0;28/08/2023;10
Assistencias - Copa Sul Americana;2023082811;1;1;0;28/08/2023;11
Assistencias - Copa Sul Americana 2006;2023082812;1;1;0;28/08/2023;12
Assistencias - Libertadores da America;2023090109;1;1;0;01/09/2023;9
Assistencias do Alexsander;2023082809;1;1;0;28/08/2023;9
Assistencias do Arturzinho;2023083012;1;1;0;30/08/2023;12
Assistencias do Bruno;2023083016;1;1;0;30/08/2023;16
Assistencias do Bruno;2023083018;1;1;0;30/08/2023;18
Assistencias do Carlinhos;2023082810;1;1;0;28/08/2023;10
Assistencias do Conca;2023082810;1;1;0;28/08/2023;10
Assistencias do Conca;2023082811;1;1;0;28/08/2023;11
Assistencias do Danielzinho;2023082809;1;1;0;28/08/2023;9
Assistencias do Fred;2023082810;1;1;0;28/08/2023;10
Assistencias do Fred;2023082811;1;1;0;28/08/2023;11
Assistencias do German Cano;2023083104;1;1;0;31/08/2023;4
Assistencias do Gum;2023082811;1;1;0;28/08/2023;11
Assistencias do Gustavo Scarpa;2023082810;1;1;0;28/08/2023;10
Assistencias do Gustavo Scarpa;2023082811;1;1;0;28/08/2023;11
Assistencias do Isaac;2023082809;1;1;0;28/08/2023;9
Assistencias do Jean;2023090122;1;1;0;01/09/2023;22
Assistencias do Jhon Arias;2023082810;1;1;0;28/08/2023;10
Assistencias do John Kennedy;2023082809;1;1;0;28/08/2023;9
Assistencias do Keno;2023090109;1;1;0;01/09/2023;9
Assistencias do Keno;2023090115;1;1;0;01/09/2023;15
Assistencias do Luiz Henrique;2023082809;1;1;0;28/08/2023;9
Assistencias do Luiz Henrique;2023082811;1;1;0;28/08/2023;11
Assistencias do Magno Alves;2023082811;1;1;0;28/08/2023;11
Assistencias do Marcelo;2023082809;1;1;0;28/08/2023;9
Assistencias do Marcos Junior;2023082811;1;1;0;28/08/2023;11
