# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240513
# Data de termino: 20240519
Titulo da pagina e nome da tela;Data;Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense x Cruzeiro-MG;20240514;1;1;0;43;0;0
Fluminense x Cruzeiro-MG;20240516;1;1;0;3;0;0
Fluminense x Cuiaba-MT;20240515;1;1;0;21;0;0
Fluminense x Cuiaba-MT;20240519;1;1;0;4;0;0
Fluminense x Defensor-Uruguai;20240516;1;1;0;13;0;0
Fluminense x Desportiva-ES;20240516;1;1;0;162;0;0
Fluminense x Dom Bosco-MT;20240516;1;1;0;12;0;0
Fluminense x Eintracht Frankfurt-Alemanha;20240515;1;1;0;7;0;0
Fluminense x Emelec-Equador;20240518;1;1;0;20;0;0
Fluminense x Entrerriense-RJ;20240515;1;1;0;1;0;0
Fluminense x Estrela do Norte-ES;20240513;1;0;0;0;0;0
Fluminense x Estrela do Norte-ES;20240514;1;1;1;33;0;0
Fluminense x Fast-AM;20240514;1;1;1;31;0;0
Fluminense x Fast-AM;20240515;1;0;0;0;0;0
Fluminense x Figueirense-SC;20240519;1;1;0;8;0;0
Fluminense x Flamengo-RJ;20240513;1;1;0;13;0;0
Fluminense x Flamengo-RJ;20240514;1;1;0;115;0;0
Fluminense x Fluminense BA-BA;20240513;1;1;0;12;0;0
Fluminense x Fluminense Friburgo-RJ;20240513;1;1;0;7;0;0
Fluminense x Fluminense Niteroi-RJ;20240513;1;1;0;7;0;0
Fluminense x Fluminense Niteroi-RJ;20240516;1;1;0;45;0;0
Fluminense x Fortaleza-CE;20240518;1;1;0;46;0;0
Fluminense x Gama-DF;20240519;1;1;0;13;0;0
Fluminense x Gremio-RS;20240514;1;1;0;4;0;0
Fluminense x Gremio-RS;20240516;1;1;0;4;0;0
Fluminense x Guarani Paraguai-Paraguai;20240516;1;1;1;53;0;0
Fluminense x Guarani Paraguai-Paraguai;20240518;1;1;1;9;0;0
Fluminense x Helenico-RJ;20240515;1;1;0;38;0;0
Fluminense x Internacional-RS;20240514;1;1;0;6;0;0
Fluminense x Internacional-RS;20240516;1;1;0;0;0;0
Fluminense x Internacional-RS;20240518;1;1;0;13;0;0
Fluminense x Internazionale-Italia;20240518;1;1;1;15;0;0
Fluminense x Joinville-SC;20240519;1;1;0;20;0;0
Fluminense x Kashima Antlers-Japao;20240517;1;1;0;15;0;0
Fluminense x Kristianstad-Suecia;20240515;1;1;0;5;0;0
Fluminense x LDU-Equador;20240513;1;1;0;87;0;0
Fluminense x LDU-Equador;20240516;1;1;0;0;0;0
Fluminense x LDU-Equador;20240519;1;1;0;4;0;0
Fluminense x Libertad-Paraguai;20240515;1;1;0;12;0;0
Fluminense x Liverpool URU-Uruguai;20240516;1;1;0;7;0;0
Fluminense x Luiz Queiroz-SP;20240513;1;1;0;4;0;0
Fluminense x Manchester City-Inglaterra;20240513;1;1;0;7;0;0
Fluminense x Manchester United-Inglaterra;20240514;1;1;0;10;0;0
Fluminense x Milionarios-Colombia;20240516;1;1;0;16;0;0
Fluminense x Munayshi Aktau-Cazaquistao;20240515;1;1;0;9;0;0
Fluminense x Nacional AM-AM;20240513;1;1;0;7;0;0
Fluminense x Nacional Uruguai-Uruguai;20240518;1;1;0;19;0;0
Fluminense x Navio Amethyst-Inglaterra;20240513;1;1;0;23;0;0
Fluminense x Nelsinho Rosa no Volta Redonda;20240518;1;1;1;8;0;0
Fluminense x Nepa-Nigeria;20240518;1;1;0;2;0;0
Fluminense x Olaria-RJ;20240517;1;1;0;3;0;0
Fluminense x Olimpia-Paraguai;20240513;1;1;0;29;0;0
Fluminense x Olimpia-Paraguai;20240514;1;1;0;4;0;0
Fluminense x Palmeiras-SP;20240513;1;1;0;4;0;0
Fluminense x Palmeiras-SP;20240516;1;1;0;4;0;0
Fluminense x Paris Saint Germain-Franca;20240515;1;1;1;10;0;0
Fluminense x Paris Saint Germain-Franca;20240516;1;1;1;11;0;0
Fluminense x Paris Saint Germain-Franca;20240519;1;1;0;7;0;0
Fluminense x Paulistano-SP;20240513;1;1;0;60;0;0
Fluminense x Paulistano-SP;20240517;1;1;0;1;0;0
Fluminense x Percy Acott-Inglaterra;20240517;1;1;0;6;0;0
Fluminense x Petro-atletico-Angola;20240514;1;1;1;0;0;0
Fluminense x Portuguesa-RJ;20240518;1;1;0;2;0;0
Fluminense x Presidente Hayes-Paraguai;20240514;1;1;0;2;0;0
Fluminense x Racca Rovers-Nigeria;20240518;1;1;0;4;0;0
Fluminense x Real Madrid-Espanha;20240514;1;1;0;8;0;0
Fluminense x Real Madrid-Espanha;20240519;1;1;0;3;0;0
Fluminense x Rio Branco-ES;20240513;1;1;0;4;0;0
Fluminense x Rio Cricket-RJ;20240514;1;1;1;86;0;0
Fluminense x Rio Cricket-RJ;20240515;1;1;0;7;0;0
Fluminense x River Plate-Argentina;20240513;1;1;0;67;0;0
Fluminense x River Plate-Argentina;20240514;1;1;0;33;0;0
Fluminense x Sampaio Correa-MA;20240518;1;1;0;35;0;0
Fluminense x San Lorenzo-Argentina;20240519;1;1;1;11;0;0
Fluminense x Santo Andre-SP;20240515;1;1;0;2;0;0
Fluminense x Santos-SP;20240513;1;1;0;18;0;0
Fluminense x Santos-SP;20240516;1;1;0;4;0;0
Fluminense x Selecao Italia-Italia;20240516;1;1;0;15;0;0
Fluminense x Selecao Paraguai-Paraguai;20240514;1;1;0;3;0;0
Fluminense x Selecao Paraguai-Paraguai;20240515;1;0;0;0;0;0
Fluminense x Selecao Uruguai-Uruguai;20240513;1;0;0;0;0;0
Fluminense x Serra-ES;20240515;1;1;0;0;0;0
Fluminense x Sporting-Portugal;20240514;1;1;0;36;0;0
Fluminense x Sporting-Portugal;20240519;1;1;0;6;0;0
Fluminense x Sao Cristovao-RJ;20240517;1;1;0;51;0;0
Fluminense x Sao Raimundo-AM;20240514;1;1;1;18;0;0
Fluminense x Sao Raimundo-AM;20240516;1;1;1;0;0;0
Fluminense x Sao Raimundo-AM;20240517;1;1;1;389;0;0
Fluminense x Treze-PB;20240513;1;1;1;12;0;0
Fluminense x Treze-PB;20240516;1;1;1;8;0;0
Fluminense x Uberaba-MG;20240513;1;1;0;131;0;0
Fluminense x Udinese-Italia;20240514;1;1;1;13;0;0
Fluminense x Universidad de Quito-Equador;20240516;1;1;0;50;0;0
Fluminense x Vasco-RJ;20240513;1;1;0;11;0;0
Fluminense x Vasco-RJ;20240514;1;1;0;16;0;0
Fluminense x Vasco-RJ;20240515;1;1;0;1;0;0
Fluminense x Vila Isabel-RJ;20240514;1;1;0;40;0;0
Fluminense x Vitoria ES-ES;20240513;1;1;0;20;0;0
Fluminense x Vitoria BA-BA;20240514;1;1;0;9;0;0
Fluminense x XV de Piracicaba-SP;20240519;1;1;0;2;0;0
Flavio 1971;20240515;1;1;0;3;0;0
Flavio 1971;20240516;1;1;0;2;0;0
Flavio 2003;20240514;1;1;0;26;0;0
Fortaleza 0 X 1 Fluminense;20240514;1;1;0;2;0;0
Fortaleza 0 X 1 Fluminense;20240517;1;1;0;3;0;0
Fortes 1930;20240518;1;1;0;50;0;0
Francisco Horta em classicos;20240517;1;1;0;57;0;0
Fred 2022;20240514;1;1;0;4;0;0
Fred 2022;20240517;1;1;0;37;0;0
Fred 2022 - Athletico PR;20240514;1;1;0;90;0;0
Fred 2022 - Atletico GO;20240514;1;1;0;30;0;0
Fred 2022 - Bahia;20240514;1;1;0;33;0;0
Fred 2022 - Ceara;20240514;1;1;0;35;0;0
Fred 2022 - Corinthians;20240514;1;1;0;48;0;0
Fred 2022 - Internacional;20240514;1;1;0;117;0;0
Fred 2022 - Palmeiras;20240514;1;1;0;96;0;0
Fred 2022 - Santos;20240514;1;1;0;32;0;0
Fred 2022 - Sao Paulo;20240514;1;1;0;63;0;0
Frequencia de Placar - 2023;20240515;1;1;0;20;0;0
Frequencia de Placar - 2024;20240515;1;1;0;16;0;0
Frequencia de Placar de jogador em campeonato;20240519;1;1;0;31;0;0
Frequencia de Placar por ano;20240515;1;1;1;17;0;0
Friburguense 1 X 2 Fluminense;20240518;1;1;1;51;0;0
Frigorifico 0 X 6 Fluminense;20240518;1;1;0;25;0;0
Fabio 2024;20240513;1;1;0;66;0;0
Fabio 2024;20240514;1;1;0;21;0;0
Fabio 2024;20240515;1;1;0;48;0;0
Fabio 2024;20240517;1;1;0;57;0;0
Fabio Braga 2013;20240513;1;1;0;12;0;0
Fabio Costa 1999;20240514;1;1;0;1;0;0
Felix 1978;20240514;1;1;0;33;0;0
Gabriel 2008;20240517;1;1;0;25;0;0
Gabriel 2008 - Gols por Campeonato;20240517;1;1;0;6;0;0
Gabriel Pirani 2023;20240518;1;1;0;0;0;0
Gabriel Pirani 2023;20240519;1;1;0;10;0;0
Gabriel Pires 2024;20240514;1;1;0;13;0;0
Gabriel Pires 2024;20240516;1;1;0;54;0;0
Gallo 1996;20240515;1;1;0;35;0;0
Geolocalizacao dos Estadios;20240514;1;1;0;8;0;0
German Cano 2024 - Gols por Adversario;20240516;1;1;0;50;0;0
German Cano 2024 - Gols por Ano;20240519;1;1;0;9;0;0
German Cano em 2022;20240519;1;1;0;38;0;0
German Cano em 2023;20240519;1;1;0;187;0;0
Gerson 1974;20240516;1;1;0;72;0;0
Gerson 1974 - Gols por Adversario;20240516;1;1;0;4;0;0
Gil 1976 - Gols por Adversario;20240516;1;1;0;17;0;0
Gilberto 1954;20240519;1;1;0;3;0;0
Gimnastica Segoviana 0 X 8 Fluminense;20240515;1;1;0;13;0;0
Goias 0 X 3 Fluminense;20240515;1;1;0;2;0;0
Goias 1 X 0 Fluminense;20240519;1;1;0;20;0;0
Goias 1 X 1 Fluminense;20240516;1;1;0;48;0;0
Goias 1 X 2 Fluminense;20240515;1;1;0;8;0;0
Goias 1 X 2 Fluminense;20240516;1;1;0;16;0;0
Goias 2 X 2 Fluminense;20240515;1;1;0;18;0;0
Goias 2 X 4 Fluminense;20240514;1;1;0;2;0;0
Goias 3 X 0 Fluminense;20240517;1;1;0;15;0;0
Gol numero 1731;20240515;1;1;0;17;0;0
Gol numero 7760;20240515;1;1;1;0;0;0
Goldenir 1948;20240519;1;1;0;13;0;0
Goleiros com mais jogos;20240513;1;1;0;6;0;0
Goleiros com mais jogos;20240514;1;1;0;77;0;0
Goleiros com mais jogos;20240515;1;0;0;0;0;0
Goleiros com mais jogos;20240517;1;1;0;25;0;0
Goleiros com mais jogos;20240518;1;1;0;39;0;0
Gols de Jogador em estadio;20240513;1;1;0;0;0;0
Gols do Abel Hernandez;20240519;1;1;0;23;0;0
Gols do Adeilson;20240519;1;1;0;5;0;0
Gols do Adriano Magrao;20240519;1;1;0;35;0;0
Gols do Agnaldo;20240519;1;1;0;30;0;0
Gols do Bernardez;20240519;1;1;0;1;0;0
Gols do Beto;20240519;1;1;0;12;0;0
Gols do Biro Biro;20240519;1;1;0;6;0;0
Gols do Bruno Silva;20240519;1;1;0;1;0;0
Gols do Caio Henrique;20240519;1;1;0;6;0;0
Gols do Caio Paulista;20240516;1;1;0;14;0;0
Gols do Caio Paulista;20240519;1;1;0;23;0;0
Gols do Calegari;20240519;1;1;0;2;0;0
Gols do Carlos Alberto;20240519;1;1;0;53;0;0
Gols do Chiquinho;20240519;1;1;0;4;0;0
Gols do Ciro;20240515;1;1;0;9;0;0
Gols do Claudio Pitbul;20240519;1;1;0;17;0;0
Gols do Conca;20240516;1;1;0;61;0;0
Gols do Conca;20240519;1;1;0;23;0;0
Gols do Cicero;20240516;1;1;0;34;0;0
Gols do Daniel;20240519;1;1;0;0;0;0
Gols do Danilinho;20240519;1;1;0;2;0;0
Gols do David Braz;20240519;1;1;0;6;0;0
Gols do Deco;20240516;1;1;0;31;0;0
Gols do Diego Souza;20240519;1;1;0;19;0;0
Gols do Djair;20240519;1;1;0;7;0;0
Gols do Djordjevic;20240519;1;1;0;1;0;0
Gols do Dodo;20240516;1;1;0;46;0;0
Gols do Edinho;20240515;1;1;0;5;0;0
Gols do Fernando Diniz;20240514;1;1;0;9;0;0
Gols do Flavio;20240516;1;1;0;8;0;0
Gols do German Cano;20240515;1;1;0;4;0;0
Gols do German Cano;20240516;1;1;0;0;0;0
Gols do Higor Leite;20240519;1;1;0;0;0;0
Gols do Jadilson;20240519;1;1;0;11;0;0
Gols do Jean;20240519;1;1;0;14;0;0
Gols do Jhon Arias;20240516;1;1;0;29;0;0
Gols do Jhon Arias;20240519;1;1;0;34;0;0
Gols do John Kennedy;20240516;1;1;0;22;0;0
Gols do Josafa;20240519;1;1;0;2;0;0
Gols do Juan;20240519;1;1;0;7;0;0
Gols do Juca;20240519;1;1;0;0;0;0
Gols do Juliano;20240519;1;1;0;3;0;0
Gols do Keno;20240519;1;1;0;29;0;0
Gols do Kieza;20240519;1;1;0;47;0;0
Gols do Kleber;20240519;1;1;0;2;0;0
Gols do Lula;20240516;1;1;0;46;0;0
Gols do Macula;20240519;1;1;0;1;0;0
Gols do Magno Alves;20240519;1;1;0;11;0;0
Gols do Maicon;20240519;1;1;0;3;0;0
Gols do Marcelo;20240518;1;1;0;66;0;0
Gols do Marco Brito;20240519;1;1;0;21;0;0
Gols do Marcos Paulo;20240519;1;1;0;5;0;0
Gols do Marcao;20240519;1;1;0;52;0;0
Gols do Marlon;20240519;1;1;0;1;0;0
Gols do Marquinho;20240519;1;1;0;5;0;0
Gols do Marquinhos;20240516;1;1;0;10;0;0
Gols do Marquinhos;20240519;1;1;0;8;0;0
Gols do Martinuccio;20240519;1;1;0;3;0;0
Gols do Mateus Norton;20240519;1;1;0;0;0;0
Gols do Matheus Carvalho;20240515;1;1;0;82;0;0
Gols do Mauro;20240519;1;1;0;13;0;0
Gols do Michael;20240519;1;1;0;7;0;0
Gols do Mickey;20240516;1;1;0;50;0;0
Gols do Milton do O;20240519;1;1;0;2;0;0
Gols do Nene;20240516;1;1;0;35;0;0
Gols do Pablo Dyego;20240519;1;1;0;11;0;0
Gols do Paulinho Mclaren;20240519;1;1;0;11;0;0
Gols do Paulo Henrique Ganso;20240517;1;1;0;95;0;0
Gols do Pedrinho;20240519;1;1;0;2;0;0
Gols do Petkovic;20240519;1;1;0;11;0;0
Gols do Preto Casagrande;20240519;1;1;0;25;0;0
Gols do Quarentinha;20240519;1;1;0;3;0;0
Gols do Rafael Moura;20240515;1;1;0;79;0;0
Gols do Rafael Sobis;20240516;1;1;0;31;0;0
Gols do Romerito;20240516;1;1;0;11;0;0
Gols do Samarone;20240516;1;1;0;23;0;0
Gols do Samuel Xavier;20240519;1;1;0;10;0;0
Gols do Terans;20240519;1;1;0;3;0;0
Gols do Thiago;20240519;1;1;0;6;0;0
Gols do Thiago Carleto;20240519;1;1;0;7;0;0
Gols do Thiago Neves;20240519;1;1;0;5;0;0
Gols do Thiago Silva;20240516;1;1;0;23;0;0
Gols do Thiaguinho;20240519;1;1;0;10;0;0
Gols do Toro;20240519;1;1;0;2;0;0
Gols do Tupazinho;20240519;1;1;0;3;0;0
Gols do Tuta;20240519;1;1;0;135;0;0
Gols do Tulio;20240515;1;1;0;24;0;0
Gols do Tulio;20240516;1;1;0;38;0;0
Gols do Tulio;20240519;1;1;0;28;0;0
Gols do Vampeta;20240515;1;1;0;33;0;0
Gols do Vinicius;20240519;1;1;0;4;0;0
Gols do Washington;20240515;1;1;0;5;0;0
Gols do Yago;20240519;1;1;0;17;0;0
Gols do Yan;20240519;1;1;0;5;0;0
Gols do Yenay;20240519;1;1;0;0;0;0
Gols do Yony Gonzales;20240519;1;1;0;11;0;0
Gols do Yuri;20240519;1;1;0;0;0;0
Gols em Campeonato;20240518;1;1;0;2;0;0
Gols por minuto Campeonato;20240518;1;1;0;7;0;0
Gols por minuto no Brasileiro 2023;20240518;1;1;0;13;0;0
Goytacas 1 X 1 Fluminense;20240515;1;1;0;4;0;0
Grasshopper 0 X 0 Fluminense;20240515;1;1;0;11;0;0
Graficos;20240513;1;1;0;13;0;0
Graficos;20240515;1;1;0;21;0;0
Graficos;20240519;1;1;0;3;0;0
Graficos de Jogador;20240516;1;1;0;11;0;0
Gremio - Brasileiro;20240513;1;1;0;92;0;0
Gremio 0 X 0 Fluminense;20240513;1;1;0;1;0;0
Gremio 1 X 0 Fluminense;20240514;1;1;0;2;0;0
Gremio 1 X 0 Fluminense;20240516;1;1;0;8;0;0
Gremio 1 X 0 Fluminense;20240519;1;1;0;8;0;0
Gremio 1 X 1 Fluminense;20240515;1;1;0;34;0;0
Gremio 1 X 2 Fluminense;20240515;1;1;0;3;0;0
Gremio 2 X 0 Fluminense;20240515;1;1;0;2;0;0
Gremio 2 X 1 Fluminense;20240515;1;1;0;3;0;0
Gremio 4 X 2 Fluminense;20240515;1;1;0;9;0;0
Gremio Prudente 1 X 1 Fluminense;20240515;1;1;0;3;0;0
Guarani 0 X 0 Fluminense;20240515;1;1;0;8;0;0
Guarani 1 X 1 Fluminense;20240515;1;1;0;121;0;0
Guarani 2 X 1 Fluminense;20240515;1;1;0;14;0;0
Guarany BA 2 X 2 Fluminense;20240519;1;1;0;523;0;0
Guga 2024;20240513;1;1;0;0;0;0
Guga 2024;20240517;1;0;0;0;0;0
Guimaraes 1941;20240518;1;1;0;2;0;0
Gum 2018;20240513;1;1;0;6;0;0
Gum 2018;20240518;1;1;0;6;0;0
Gustavo Scarpa - 40;20240519;1;1;0;4;0;0
Gustavo Scarpa 2017;20240519;1;1;0;69;0;0
Heart Line;20240519;1;1;0;8;0;0
Heatmap de Dia;20240516;1;1;0;18;0;0
Heatmap de Gols por Dia;20240516;1;1;0;13;0;0
Henrique 2020;20240514;1;1;0;2;0;0
Hercilio Luz 0 X 0 Fluminense;20240516;1;1;0;59;0;0
Historico na 2ª rodada;20240518;1;1;0;5;0;0
Historico na 6ª rodada;20240513;1;1;0;27;0;0
Historico na 6ª rodada;20240517;1;1;0;34;0;0
Historico na 6ª rodada;20240518;1;1;0;5;0;0
Historico na 7ª rodada;20240518;1;1;0;1;0;0
Heber Roberto Lopes;20240517;1;1;0;2;0;0
Icasa 1 X 1 Fluminense;20240516;1;1;0;4;0;0
Internacional - Brasileiro;20240513;1;1;0;64;0;0
Internacional 1 X 1 Fluminense;20240515;1;1;0;1;0;0
Internacional 1 X 2 Fluminense;20240514;1;1;0;1;0;0
Internacional 2 X 0 Fluminense;20240515;1;1;0;9;0;0
Internacional 2 X 1 Fluminense;20240519;1;1;0;3;0;0
Isaac 2024;20240516;1;1;0;18;0;0
Isaac 2024;20240518;1;1;0;3;0;0
Itabuna 0 X 1 Fluminense;20240516;1;1;0;3;0;0
Itaperuna 1 X 2 Fluminense;20240516;1;1;0;8;0;0
Jader 1958;20240514;1;1;0;0;0;0
Jair 1953;20240514;1;1;0;98;0;0
Jair 1953;20240517;1;1;0;3;0;0
Jair Francisco 1962;20240514;1;1;0;42;0;0
Jair Marinho 1964;20240518;1;1;0;9;0;0
Jair Pereira 1973;20240517;1;1;0;4;0;0
Jair Santana 1960;20240514;1;1;0;116;0;0
Jair Santana 1960;20240517;1;1;0;2;0;0
Jair Santana 1960;20240519;1;1;0;11;0;0
Jairo 1958;20240514;1;1;0;39;0;0
Jandir 1994;20240516;1;1;0;43;0;0
Jardel 1967;20240516;1;1;1;25;0;0
Jefferson Ferreira de Moraes;20240513;1;1;0;1;0;0
Jeu;20240513;1;1;0;8;0;0
Jhon Arias 2024 - Gols por Adversario;20240513;1;1;0;120;0;0
Jhonny 2024;20240514;1;1;0;25;0;0
Jogador x Adversario;20240514;1;1;0;109;0;0
Jogador x Campeonato;20240517;1;1;0;55;0;0
Jogador x Campeonato;20240518;1;1;0;20;0;0
Jogador x Jogador;20240514;1;1;0;57;0;0
Jogador x Jogador;20240517;1;1;0;43;0;0
Jogadores com mais campeonatos disputados;20240518;1;1;0;8;0;0
Jogadores com mais derrotas oficiais;20240515;1;1;0;5;0;0
Jogadores com mais jogos;20240516;1;1;0;26;0;0
Jogadores com mais jogos;20240517;1;1;0;4;0;0
Jogadores com mais jogos;20240519;1;1;0;32;0;0
Jogadores com mais titulos;20240515;1;1;0;3;0;0
Jogadores com mais titulos;20240518;1;1;0;9;0;0
Jogadores com mais vitorias;20240515;1;1;0;2;0;0
Jogadores com mais vitorias;20240517;1;1;0;168;0;0
Jogadores mais novos;20240515;1;1;0;3;0;0
Jogadores mais velhos;20240517;1;1;0;101;0;0
Jogos Eliminatorios;20240516;1;1;0;11;0;0
Jogos Eliminatorios contra Atletico MG;20240514;1;1;0;4;0;0
Jogos Eliminatorios contra Atletico MG;20240515;1;1;0;14;0;0
Jogos Eliminatorios contra Botafogo;20240515;1;1;0;3;0;0
Jogos Eliminatorios contra Corinthians;20240515;1;1;0;11;0;0
Jogos Eliminatorios contra Cruzeiro;20240515;1;1;0;55;0;0
Jogos Eliminatorios contra Flamengo;20240515;1;1;0;12;0;0
Jogos Eliminatorios contra Gremio;20240515;1;1;0;29;0;0
Jogos Eliminatorios contra Internacional;20240515;1;1;0;49;0;0
Jogos Eliminatorios contra Palmeiras;20240515;1;1;0;3;0;0
Jogos Eliminatorios contra Santos;20240515;1;1;0;17;0;0
Jogos Eliminatorios contra Sao Paulo;20240515;1;1;0;5;0;0
Jogos Eliminatorios contra Vasco;20240515;1;1;0;71;0;0
Jogos Eliminatorios por Adversario;20240514;1;1;0;19;0;0
Jogos Eliminatorios por Adversario;20240515;1;1;0;462;0;0
Jogos de Adversario por ano;20240516;1;1;0;20;0;0
Jogos em 09 / 1998;20240519;1;1;0;4;0;0
Jogos em 09 / 1999;20240519;1;1;0;7;0;0
Jogos em 1 / 1967;20240514;1;1;0;16;0;0
Jogos sem informacao;20240515;1;1;0;14;0;0
Jogos x Gols em campeonato;20240518;1;1;0;8;0;0
John Kennedy 2024;20240514;1;1;0;1;0;0
John Kennedy 2024;20240515;1;1;1;83;0;0
John Kennedy 2024;20240517;1;1;0;3;0;0
Joinville 2 X 1 Fluminense;20240515;1;1;0;7;0;0
Jonathan 2016;20240519;1;1;0;0;0;0
Jorge Emiliano dos Santos;20240516;1;1;0;0;0;0
Jorge Luis 2000;20240517;1;1;0;10;0;0
Jorge Vitorio 1973;20240514;1;1;0;22;0;0
Jorge Vitorio 1973;20240516;1;1;0;1;0;0
Jorginho 1988;20240516;1;1;0;2;0;0
Jorginho 2001;20240515;1;1;0;1;0;0
Jorginho 2002;20240515;1;1;0;30;0;0
Jose Roberto Wright;20240514;1;1;0;56;0;0
Jose Roberto Wright;20240517;1;1;0;1;0;0
Joao Carlos 1955;20240514;1;1;0;56;0;0
Joao Neto 2024;20240514;1;1;0;29;0;0
Joao Paulo 2009;20240518;1;0;0;0;0;0
Joao Santos 1990;20240516;1;1;0;3;0;0
Juiz de Fora 1 X 2 Fluminense;20240515;1;1;0;2;0;0
Juiz de Fora 2 X 2 Fluminense;20240518;1;1;0;92;0;0
Juiz de Fora 2 X 2 Fluminense;20240519;1;1;0;28;0;0
Juliano 2006;20240518;1;1;0;2;0;0
Julinho 1993;20240514;1;1;0;38;0;0
Junior Cesar 2008;20240516;1;1;0;64;0;0
Justen 2024;20240514;1;1;0;38;0;0
Juvenal 1948;20240514;1;1;0;53;0;0
Juventude 0 X 0 Fluminense;20240519;1;1;0;2;0;0
Juventude 1 X 1 Fluminense;20240519;1;1;0;6;0;0
Juventude 6 X 0 Fluminense;20240514;1;1;1;6;0;0
Jefferson 1992;20240514;1;1;0;67;0;0
Kashima Antlers 1 X 1 Fluminense;20240517;1;1;0;8;0;0
Kaua Elias 2024;20240519;1;1;0;40;0;0
Keno 2024;20240514;1;1;0;0;0;0
Keno 2024;20240516;1;1;0;2;0;0
Keno 2024;20240518;1;1;0;10;0;0
Keno 2024;20240519;1;1;0;13;0;0
Kleber 1980;20240513;1;1;0;107;0;0
Kleber 1980;20240519;1;1;0;4;0;0
Kleber da Silva 1979;20240519;1;1;0;5;0;0
Kodak;20240519;1;1;0;3;0;0
LDU 0 X 0 Fluminense;20240515;1;1;0;4;0;0
LDU 1 X 0 Fluminense;20240517;1;1;0;19;0;0
LDU 1 X 0 Fluminense;20240519;1;1;0;2;0;0
La Nueva Olla;20240513;1;1;0;2;0;0
Lafaiete 1956;20240514;1;1;0;28;0;0
Lagarto 1931;20240514;1;1;0;32;0;0
Laranjeiras;20240515;1;1;1;36;0;0
Laranjeiras;20240518;1;1;0;50;0;0
Leandro 2005;20240514;1;0;0;0;0;0
Leandro Pedro Vuaden;20240517;1;1;0;2;0;0
Leo Fernandez 2023;20240514;1;1;0;27;0;0
Leomir 1988;20240516;1;1;0;10;0;0
Leonardo 1996;20240518;1;1;0;12;0;0
Leonardo Garcia Cavaleiro;20240517;1;1;0;5;0;0
Libertad 1 X 2 Fluminense;20240515;1;1;0;4;0;0
Libertad 1 X 2 Fluminense;20240516;1;1;0;11;0;0
Libertadores da America;20240513;1;1;0;42;0;0
Libertadores da America 1971;20240515;1;1;0;7;0;0
Libertadores da America 1971;20240516;1;1;0;132;0;0
Libertadores da America 1971;20240518;1;1;0;8;0;0
Libertadores da America 1985;20240515;1;1;0;6;0;0
Libertadores da America 2008;20240515;1;1;0;44;0;0
Libertadores da America 2008;20240516;1;1;0;187;0;0
Libertadores da America 2008;20240517;1;1;0;8;0;0
Libertadores da America 2011;20240516;1;1;0;79;0;0
Libertadores da America 2011;20240517;1;1;0;36;0;0
Libertadores da America 2012;20240516;1;1;0;84;0;0
Libertadores da America 2012;20240517;1;1;0;6;0;0
Libertadores da America 2013;20240514;1;1;1;11;0;0
Libertadores da America 2013;20240517;1;1;0;69;0;0
Libertadores da America 2013;20240518;1;1;0;14;0;0
Libertadores da America 2021;20240517;1;1;0;17;0;0
Libertadores da America 2021;20240518;1;1;0;19;0;0
Libertadores da America 2022;20240518;1;1;0;17;0;0
Libertadores da America 2023;20240515;1;1;0;27;0;0
Libertadores da America 2024;20240515;1;1;0;6;0;0
Libertadores da America 2024;20240517;1;1;0;9;0;0
Libertadores da America 2024;20240518;1;1;0;25;0;0
Libertadores da America contra times do(a) Brasil;20240516;1;1;0;18;0;0
Libertadores da America contra times do(a) Paraguai;20240516;1;1;0;17;0;0
Lima 2024;20240513;1;1;0;42;0;0
Lima 2024;20240514;1;1;0;1;0;0
Lima 2024;20240515;1;1;0;3;0;0
Lima 2024;20240516;1;1;0;2;0;0
Linhares 1 X 1 Fluminense;20240513;1;1;1;37;0;0
Linhares 1 X 1 Fluminense;20240517;1;1;1;0;0;0
Lira 1995;20240517;1;1;0;8;0;0
Lista de Adversario do mesmo estado;20240514;1;1;0;7;0;0
Lista de Adversario do mesmo estado;20240517;1;1;0;19;0;0
Lista de Adversario do mesmo pais;20240513;1;1;0;21;0;0
Lista de Adversario do mesmo pais;20240515;1;1;0;18;0;0
Lista de Adversario do mesmo pais;20240516;1;1;0;9;0;0
Lista de Adversario do mesmo pais;20240517;1;1;0;2;0;0
Lista de Adversarios no Brasileiro;20240518;1;1;0;35;0;0
Lista de adversarios em Campeonato;20240518;1;1;0;6;0;0
Lista de Arbitros do mesmo pais;20240516;1;1;0;50;0;0
Lista de Arbitros do mesmo pais;20240517;1;1;0;11;0;0
Luciano 2019;20240515;1;1;0;26;0;0
Lucumi 2024;20240516;1;1;0;0;0;0
Luis Antonio 1995;20240513;1;1;1;45;0;0
Luis Carlos Felix;20240513;1;1;0;0;0;0
Luis Carlos Felix;20240517;1;1;0;1;0;0
Luis Henrique 1997;20240515;1;1;0;23;0;0
Luis Henrique 1997;20240516;1;1;1;41;0;0
Luiz Alberto 1977;20240517;1;1;0;25;0;0
Luiz Carlos de Oliveira;20240514;1;1;0;17;0;0
