# ----------------------------------------
# Exportacao do CSV de relatorio
# Conta: Rodrigo_fluzao
# Propriedade: RodrigoFlu
# ----------------------------------------
# 
# Todos os usuarios
# Data de inicio: 20240429
# Data de termino: 20240505
Titulo da pagina e nome da tela;Data e hora (AAAAMMDDHH);Sessoes;Usuarios;Novos usuarios;Tempo de engajamento medio por sessao;Eventos principais;Receita total
Fluminense x Sao Raimundo-AM;2024043013;1;1;0;15;0;0
Fluminense x Sao Raimundo-AM;2024043014;1;1;0;1;0;0
Fluminense x Sao Raimundo-AM;2024043020;1;1;1;58;0;0
Fluminense x Sao Raimundo-AM;2024050100;1;1;1;0;0;0
Fluminense x Sao Raimundo-AM;2024050109;1;1;1;10;0;0
Fluminense x Sao Raimundo-AM;2024050114;1;1;1;30;0;0
Fluminense x Sao Raimundo-AM;2024050116;1;1;1;236;0;0
Fluminense x Sao Raimundo-AM;2024050118;1;1;1;8;0;0
Fluminense x Sao Raimundo-AM;2024050119;1;1;1;16;0;0
Fluminense x Sao Raimundo-AM;2024050120;1;1;1;16;0;0
Fluminense x Sao Raimundo-AM;2024050121;1;1;1;54;0;0
Fluminense x Sao Raimundo-AM;2024050222;1;1;1;47;0;0
Fluminense x Sao Raimundo-AM;2024050223;1;1;1;8;0;0
Fluminense x Sao Raimundo-AM;2024050300;1;1;0;55;0;0
Fluminense x Sao Raimundo-AM;2024050513;1;1;1;7;0;0
Fluminense x Toluca-Mexico;2024042916;1;1;0;9;0;0
Fluminense x Treze-PB;2024043013;1;1;0;65;0;0
Fluminense x Treze-PB;2024050121;1;1;1;13;0;0
Fluminense x Tupi-MG;2024042910;1;1;0;14;0;0
Fluminense x Tupi-MG;2024043013;1;1;0;60;0;0
Fluminense x Tupi-MG;2024050413;1;1;0;227;0;0
Fluminense x Universidad de Quito-Equador;2024043017;1;1;0;2;0;0
Fluminense x Vasco-RJ;2024042923;1;1;0;61;0;0
Fluminense x Vasco-RJ;2024043000;1;1;0;33;0;0
Fluminense x Vasco-RJ;2024043016;1;1;0;61;0;0
Fluminense x Vasco-RJ;2024050117;1;1;0;3;0;0
Fluminense x Vasco-RJ;2024050219;1;1;0;4;0;0
Fluminense x Vasco-RJ;2024050309;1;1;0;66;0;0
Fluminense x Vasco-RJ;2024050406;1;1;0;0;0;0
Fluminense x Vasco-RJ;2024050500;1;1;1;68;0;0
Fluminense x Vila Isabel-RJ;2024042922;1;1;0;12;0;0
Fluminense x Vila Isabel-RJ;2024043017;1;1;0;27;0;0
Fluminense x Vitoria BA-BA;2024042910;1;1;0;1;0;0
Fluminense x Vitoria BA-BA;2024043000;1;1;0;18;0;0
Fluminense x Vitoria BA-BA;2024050219;1;1;0;86;0;0
Fluminense x Vitoria BA-BA;2024050220;1;1;0;21;0;0
Fluminense x Vitoria BA-BA;2024050312;1;1;0;32;0;0
Fluminense x West Ham United-Inglaterra;2024042908;1;1;0;7;0;0
Fluminense x West Ham United-Inglaterra;2024042910;1;1;0;6;0;0
Fluminense x Ypiranga RS-RS;2024042914;1;1;0;30;0;0
Flavio Renato 1985;2024043023;1;1;1;6;0;0
Fornecedor de Material Esportivo;2024050315;1;1;0;7;0;0
Fortaleza 0 X 1 Fluminense;2024050417;1;1;0;23;0;0
Francis Walter 1906;2024050515;1;1;0;489;0;0
Fred 2022;2024042911;1;1;0;1;0;0
Fred 2022;2024043008;1;1;0;0;0;0
Fred 2022;2024050118;1;1;0;10;0;0
Fred 2022 - Gols por Adversario;2024050400;1;1;0;47;0;0
Frequencia de Placar - Atletico MG;2024050310;1;1;0;2;0;0
Frequencia de Placar Estadio em campeonato;2024043001;1;1;0;52;0;0
Frequencia de Placar em classicos;2024050309;1;1;0;72;0;0
Frequencia de Placar no Maracana em Brasileiro;2024043001;1;1;0;45;0;0
Frequencia de Placares;2024042918;1;1;0;0;0;0
Frequencia de Placares;2024042919;1;1;0;45;0;0
Frequencia de Placares;2024042920;1;1;0;21;0;0
Friburguense 5 X 2 Fluminense;2024042914;1;1;0;173;0;0
Fabio 2024;2024050115;1;1;0;2;0;0
Fabio 2024;2024050200;1;1;0;29;0;0
Fabio 2024;2024050211;1;1;0;7;0;0
Fabio 2024;2024050215;1;1;0;10;0;0
Fabio 2024;2024050315;1;1;0;69;0;0
Fabio 2024;2024050416;1;1;0;138;0;0
Fabio 2024;2024050418;1;1;0;7;0;0
Fabio 2024;2024050420;1;1;0;32;0;0
Fabio 2024;2024050421;1;1;0;29;0;0
Fabio Cordeiro 2002;2024050409;1;1;1;27;0;0
Gabriel Pires 2024;2024043014;1;1;0;13;0;0
Gabriel Teixeira 2022;2024043017;1;1;0;0;0;0
Gabriel Teixeira 2022;2024043018;1;1;0;0;0;0
Genoa 2 X 3 Fluminense;2024042920;1;1;0;3;0;0
Genoa 2 X 3 Fluminense;2024050203;1;1;0;12;0;0
Geolocalizacao dos Estadios;2024042914;1;0;0;0;0;0
Geolocalizacao dos Estadios;2024043022;1;0;0;0;0;0
Geolocalizacao dos Estadios;2024050211;1;1;0;0;0;0
Geolocalizacao dos Estadios;2024050310;1;1;0;5;0;0
Georges Konrath;2024050510;1;1;0;8;0;0
Geraldino Cesar;2024050415;1;1;0;2;0;0
German Cano 2024;2024042908;1;1;1;47;0;0
German Cano 2024;2024042914;1;1;1;11;0;0
German Cano 2024;2024042919;1;1;1;55;0;0
German Cano 2024;2024043014;1;1;1;55;0;0
German Cano 2024;2024050116;1;1;1;21;0;0
German Cano 2024;2024050121;1;1;1;16;0;0
German Cano 2024;2024050122;1;1;1;30;0;0
German Cano 2024;2024050200;1;1;1;32;0;0
German Cano 2024;2024050209;1;1;0;99;0;0
German Cano 2024;2024050211;1;1;1;40;0;0
German Cano 2024;2024050218;1;1;1;0;0;0
German Cano 2024;2024050219;1;1;0;115;0;0
German Cano 2024;2024050221;1;1;1;67;0;0
German Cano 2024;2024050310;1;1;0;2;0;0
German Cano 2024;2024050316;1;1;0;47;0;0
German Cano 2024;2024050320;1;1;0;0;0;0
German Cano 2024;2024050323;1;1;0;18;0;0
German Cano 2024;2024050400;1;1;0;10;0;0
German Cano 2024;2024050415;1;1;0;22;0;0
German Cano 2024;2024050419;1;1;1;25;0;0
German Cano 2024;2024050421;1;1;0;0;0;0
German Cano 2024;2024050511;1;1;1;181;0;0
German Cano 2024;2024050512;1;0;0;0;0;0
German Cano 2024;2024050515;1;1;0;0;0;0
German Cano 2024;2024050517;1;1;1;20;0;0
German Cano 2024;2024050519;1;1;1;0;0;0
German Cano 2024;2024050520;1;0;0;0;0;0
German Cano 2024;2024050522;1;1;1;29;0;0
German Cano 2024 - Gols por Adversario;2024050400;1;1;0;26;0;0
German Cano 2024 - Gols por Adversario;2024050401;1;1;0;0;0;0
German Cano 2024 - Gols por Adversario;2024050516;1;1;0;15;0;0
German Cano 2024 - Gols por Estadio;2024050222;1;1;0;14;0;0
German Cano 2024 - Jhon Arias 2024;2024050323;1;1;0;15;0;0
Gerson 2016;2024050212;1;1;0;7;0;0
Gochi Tromp;2024050317;1;1;0;19;0;0
Godofredo Cruz;2024050122;1;1;0;136;0;0
Godofredo Cruz;2024050212;1;1;0;9;0;0
Goias 6 X 1 Fluminense;2024050214;1;1;0;12;0;0
Goiania 4 X 3 Fluminense;2024050122;1;1;0;6;0;0
Gol numero 1731;2024050522;1;1;0;11;0;0
Goleadas em Brasileiros;2024050121;1;1;0;38;0;0
Goleiros com mais jogos;2024050121;1;1;0;55;0;0
Goleiros com mais jogos;2024050203;1;1;0;19;0;0
Goleiros com mais jogos;2024050213;1;1;0;21;0;0
Goleiros com mais jogos;2024050416;1;1;0;35;0;0
Goleiros com mais jogos;2024050418;1;1;0;16;0;0
Goleiros com mais jogos;2024050419;1;1;0;27;0;0
Gols de Jogador em campeonato;2024042918;1;1;0;12;0;0
Gols do Adeilson;2024050501;1;1;0;4;0;0
Gols do Assis;2024042910;1;1;0;2;0;0
Gols do Claudio Adao;2024050501;1;1;0;81;0;0
Gols do Dirceu;2024050114;1;1;0;11;0;0
Gols do Dudu;2024050501;1;1;0;4;0;0
Gols do Fred;2024050118;1;1;0;32;0;0
Gols do German Cano;2024050316;1;1;0;10;0;0
Gols do Gustavo Scarpa;2024050514;1;1;0;3;0;0
Gols do Jhon Arias;2024050118;1;1;0;591;0;0
Gols do Joao Neto;2024050223;1;1;0;3;0;0
Gols do Leomir;2024050114;1;1;0;11;0;0
Gols do Leomir;2024050115;1;1;0;0;0;0
Gols do Leomir;2024050119;1;1;0;0;0;0
Gols do Leomir;2024050120;1;1;0;3;0;0
Gols do Lira;2024050120;1;1;0;14;0;0
Gols do Marcao;2024050514;1;1;0;18;0;0
Gols do Matheus Carvalho;2024050201;1;1;0;0;0;0
Gols do Matheus Carvalho;2024050211;1;1;0;0;0;0
Gols do Matheus Carvalho;2024050212;1;1;0;3;0;0
Gols do Paulinho;2024050319;1;1;0;37;0;0
Gols do Rafael;2024042919;1;1;0;0;0;0
Gols do Rafael;2024042921;1;1;0;21;0;0
Gols do Rodrigo Tiui;2024050200;1;1;0;0;0;0
Gols do Rodrigo Tiui;2024050201;1;1;0;0;0;0
Gols do Rogerinho;2024050120;1;1;0;25;0;0
Gols do Rogerinho;2024050123;1;1;0;24;0;0
Gols do Thiago Silva;2024050320;1;1;0;3;0;0
Gols do Vampeta;2024050319;1;1;0;3;0;0
Gols do Vampeta;2024050322;1;1;0;0;0;0
Gols em Campeonato;2024042918;1;1;0;3;0;0
Goytacas 0 X 2 Fluminense;2024042905;1;1;0;9;0;0
Goytacas 0 X 2 Fluminense;2024050121;1;1;0;2;0;0
Grazianni Maciel Rocha;2024043018;1;1;0;0;0;0
Grazianni Maciel Rocha;2024043019;1;1;0;9;0;0
Grazianni Maciel Rocha;2024050110;1;1;0;2;0;0
Grazianni Maciel Rocha;2024050413;1;1;0;6;0;0
Grena 2011 - 2012;2024042922;1;1;0;5;0;0
Grena 2003 - 2004;2024042922;1;1;0;3;0;0
Grena 2005 - 2006;2024042922;1;1;0;3;0;0
Grena 2007 - 2008;2024042922;1;1;0;3;0;0
Grena 2009 - 2010 - 2011;2024042922;1;1;0;3;0;0
Grena 2017-2018;2024042922;1;1;0;4;0;0
Graficos;2024042907;1;1;0;27;0;0
Graficos;2024042914;1;1;0;11;0;0
Graficos;2024042918;1;1;0;39;0;0
Graficos;2024043020;1;1;0;17;0;0
Graficos;2024043021;1;1;0;9;0;0
Graficos;2024043022;1;0;0;0;0;0
Graficos;2024050113;1;1;0;28;0;0
Graficos;2024050200;1;1;0;7;0;0
Graficos;2024050207;1;1;0;26;0;0
Graficos;2024050309;1;1;0;8;0;0
Graficos;2024050314;1;1;0;8;0;0
Graficos;2024050315;1;1;0;4;0;0
Graficos;2024050319;1;1;0;31;0;0
Graficos;2024050323;1;1;0;16;0;0
Graficos;2024050400;1;1;0;20;0;0
Graficos;2024050415;1;1;0;132;0;0
Graficos;2024050420;1;1;0;18;0;0
Graficos Gerais;2024050110;1;1;0;7;0;0
Graficos de Estadios;2024050113;1;1;0;23;0;0
Graficos de Jogador;2024050315;1;1;0;19;0;0
Gremio 1 X 1 Fluminense;2024050119;1;1;0;46;0;0
Gremio 2 X 0 Fluminense;2024050201;1;1;0;55;0;0
Gremio 2 X 0 Fluminense;2024050207;1;1;0;0;0;0
Gremio 2 X 0 Fluminense;2024050300;1;1;0;12;0;0
Gremio 2 X 0 Fluminense;2024050413;1;1;0;31;0;0
Gremio 2 X 3 Fluminense;2024043023;1;1;0;14;0;0
Gremio 4 X 1 Fluminense;2024050413;1;1;0;18;0;0
Gremio 4 X 5 Fluminense;2024050413;1;1;0;42;0;0
Gremio 4 X 5 Fluminense;2024050521;1;1;0;8;0;0
Gremio Brasiliense 1 X 2 Fluminense;2024050121;1;1;0;3;0;0
Guadalajara 4 X 3 Fluminense;2024042920;1;1;0;5;0;0
Gualter Gama e Castro;2024050312;1;1;0;5;0;0
Guarani 3 X 1 Fluminense;2024050311;1;1;0;24;0;0
Guga 2024;2024050420;1;1;0;12;0;0
Guilherme Gomes;2024050415;1;1;0;1;0;0
Guilherme Gomes;2024050421;1;1;0;7;0;0
Guilherme Mattis 2015;2024042911;1;1;0;17;0;0
Guilhermo Trinidad;2024050317;1;1;0;8;0;0
Guilhermo Trinidad;2024050318;1;1;0;17;0;0
Gulden 1912;2024050515;1;1;0;3;0;0
Gum 2018;2024043023;1;1;0;16;0;0
Gum 2018;2024050517;1;1;0;86;0;0
Gustavo Scarpa 2017;2024050212;1;1;0;3;0;0
Gustavo Scarpa 2017;2024050412;1;1;0;1;0;0
Gavea;2024050402;1;1;1;66;0;0
Haroldo 1925;2024050420;1;1;1;8;0;0
Hat Tricks;2024043022;1;1;0;55;0;0
Hat Tricks;2024050121;1;1;0;10;0;0
Heatmap de Gols por dia/mes;2024050400;1;1;0;4;0;0
Hermano Simonsen 1907;2024050315;1;1;0;1;0;0
Historico na 46ª rodada;2024050305;1;1;0;11;0;0
Historico na 5ª rodada;2024050209;1;1;0;11;0;0
Hugo 1998;2024050411;1;1;1;18;0;0
Heber Roberto Lopes;2024050110;1;1;0;4;0;0
Heber Roberto Lopes;2024050413;1;1;0;3;0;0
Heber Roberto Lopes;2024050414;1;1;0;1;0;0
Igor Junio Benevenuto;2024050413;1;1;0;14;0;0
Independ. Medellin 1 X 3 Fluminense;2024042920;1;1;0;5;0;0
Independiente Sta Fe 0 X 2 Fluminense;2024042920;1;1;0;4;0;0
Independiente Sta Fe 1 X 0 Fluminense;2024050303;1;1;0;24;0;0
Informacoes Gerais;2024042907;1;1;0;26;0;0
Informacoes Gerais;2024042909;1;1;0;1;0;0
Informacoes Gerais;2024042920;1;1;0;10;0;0
Informacoes Gerais;2024043000;1;1;0;38;0;0
Informacoes Gerais;2024043008;1;1;0;28;0;0
Informacoes Gerais;2024043009;1;1;0;7;0;0
Informacoes Gerais;2024050114;1;1;0;4;0;0
Informacoes Gerais;2024050117;1;1;0;5;0;0
Informacoes Gerais;2024050119;1;1;0;1;0;0
Informacoes Gerais;2024050122;1;1;0;2;0;0
Informacoes Gerais;2024050123;1;1;0;84;0;0
Informacoes Gerais;2024050203;1;1;0;5;0;0
Informacoes Gerais;2024050214;1;1;0;22;0;0
Informacoes Gerais;2024050316;1;1;0;1;0;0
Informacoes Gerais;2024050319;1;1;0;11;0;0
Informacoes Gerais;2024050323;1;1;0;10;0;0
Informacoes Gerais;2024050401;1;1;0;0;0;0
Informacoes Gerais;2024050402;1;1;0;11;0;0
Informacoes Gerais;2024050406;1;1;0;25;0;0
Informacoes Gerais;2024050413;1;1;0;44;0;0
Informacoes Gerais;2024050416;1;1;0;5;0;0
Informacoes Gerais;2024050419;1;1;0;17;0;0
Informacoes Gerais;2024050420;1;1;0;19;0;0
Informacoes Gerais;2024050423;1;1;0;15;0;0
Informacoes Gerais;2024050502;1;1;0;0;0;0
Informacoes Gerais;2024050503;1;1;0;176;0;0
Informacoes Gerais;2024050518;1;1;0;0;0;0
Internacional 0 X 2 Fluminense;2024050210;1;1;0;17;0;0
Internacional 1 X 2 Fluminense;2024043017;1;1;0;12;0;0
Internazionale 1 X 1 Fluminense;2024042920;1;1;0;4;0;0
Internazionale 1 X 1 Fluminense;2024050212;1;1;0;353;0;0
Itaperuna 0 X 1 Fluminense;2024042922;1;1;0;1;0;0
Itaperuna 0 X 2 Fluminense;2024050320;1;1;0;14;0;0
Jair Bittencourt;2024050122;1;1;0;21;0;0
Jair Francisco 1962;2024050116;1;1;0;52;0;0
Jean 2007;2024050502;1;1;0;2;0;0
Jean Pierre Goncalves Lima;2024050413;1;1;0;15;0;0
Jesus Valenzuela;2024050203;1;1;0;6;0;0
Jesus Valenzuela;2024050413;1;1;0;4;0;0
Jesus Valenzuela;2024050522;1;1;0;12;0;0
Jhon Arias 2024;2024043000;1;1;0;45;0;0
Jhon Arias 2024;2024050115;1;1;0;1;0;0
Jhon Arias 2024;2024050117;1;1;0;0;0;0
Jhon Arias 2024;2024050200;1;1;0;10;0;0
Jhon Arias 2024;2024050203;1;1;0;22;0;0
Jhon Arias 2024;2024050209;1;1;0;46;0;0
Jhon Arias 2024;2024050211;1;1;0;18;0;0
Jhon Arias 2024;2024050218;1;1;0;35;0;0
Jhon Arias 2024;2024050219;1;1;0;17;0;0
Jhon Arias 2024;2024050420;1;1;0;14;0;0
Jogador;2024042901;1;1;0;51;0;0
Jogador;2024042902;1;1;0;50;0;0
Jogador;2024042903;1;1;0;36;0;0
Jogador;2024042910;1;1;0;98;0;0
Jogador;2024042913;1;1;0;18;0;0
Jogador;2024042914;1;1;0;8;0;0
Jogador;2024042915;1;1;0;9;0;0
Jogador;2024042916;1;1;0;11;0;0
Jogador;2024042919;1;1;0;26;0;0
Jogador;2024042921;1;1;0;10;0;0
Jogador;2024042923;1;1;0;4;0;0
Jogador;2024043005;1;1;0;2;0;0
Jogador;2024043009;1;1;0;13;0;0
Jogador;2024043012;1;1;0;21;0;0
Jogador;2024043017;1;1;0;3;0;0
Jogador;2024043020;1;1;0;14;0;0
Jogador;2024043022;1;1;0;176;0;0
Jogador;2024050107;1;1;0;12;0;0
Jogador;2024050110;1;1;0;1;0;0
Jogador;2024050111;1;1;0;59;0;0
Jogador;2024050114;1;1;0;47;0;0
Jogador;2024050117;1;1;0;7;0;0
Jogador;2024050122;1;1;0;11;0;0
Jogador;2024050123;1;1;0;43;0;0
Jogador;2024050200;1;1;0;12;0;0
Jogador;2024050201;1;1;0;11;0;0
Jogador;2024050206;1;1;0;29;0;0
Jogador;2024050207;1;1;0;4;0;0
Jogador;2024050210;1;1;0;33;0;0
Jogador;2024050211;1;1;0;99;0;0
Jogador;2024050212;1;1;0;14;0;0
Jogador;2024050214;1;1;0;103;0;0
Jogador;2024050215;1;1;0;5;0;0
Jogador;2024050219;1;1;0;77;0;0
Jogador;2024050220;1;0;0;0;0;0
Jogador;2024050223;1;1;0;13;0;0
Jogador;2024050310;1;1;0;25;0;0
Jogador;2024050313;1;1;0;8;0;0
Jogador;2024050314;1;1;0;12;0;0
Jogador;2024050317;1;1;0;21;0;0
Jogador;2024050318;1;1;0;45;0;0
Jogador;2024050403;1;1;0;26;0;0
Jogador;2024050408;1;1;0;28;0;0
Jogador;2024050417;1;0;0;0;0;0
Jogador;2024050513;1;1;1;57;0;0
Jogador;2024050518;1;1;1;26;0;0
Jogador;2024050520;1;1;0;11;0;0
Jogador;2024050521;1;1;0;4;0;0
Jogador x Adversario;2024050400;1;1;0;20;0;0
Jogador x Estadio;2024050110;1;1;0;0;0;0
Jogador x Jogador;2024050323;1;1;0;48;0;0
Jogadores com mais campeonatos disputados;2024042915;1;1;0;8;0;0
Jogadores com mais campeonatos disputados;2024042916;1;1;0;5;0;0
Jogadores com mais campeonatos disputados;2024050209;1;1;0;4;0;0
Jogadores com mais campeonatos disputados;2024050211;1;1;0;20;0;0
Jogadores com mais derrotas;2024042909;1;1;0;10;0;0
Jogadores com mais derrotas;2024043013;1;1;0;2;0;0
Jogadores com mais derrotas oficiais;2024043013;1;1;0;24;0;0
Jogadores com mais derrotas oficiais;2024043022;1;1;0;9;0;0
Jogadores com mais empates;2024043013;1;1;0;3;0;0
Jogadores com mais empates oficiais;2024043013;1;1;0;11;0;0
Jogadores com mais empates oficiais;2024043022;1;1;0;20;0;0
Jogadores com mais jogos;2024042916;1;1;0;69;0;0
Jogadores com mais jogos;2024043010;1;1;0;3;0;0
Jogadores com mais jogos;2024043023;1;1;0;6;0;0
Jogadores com mais jogos;2024050118;1;1;0;39;0;0
Jogadores com mais jogos;2024050209;1;1;0;8;0;0
Jogadores com mais jogos;2024050312;1;1;0;8;0;0
Jogadores com mais jogos;2024050313;1;1;0;17;0;0
Jogadores com mais jogos;2024050411;1;1;0;28;0;0
Jogadores com mais titulos;2024042911;1;1;0;16;0;0
Jogadores com mais titulos;2024042916;1;1;0;21;0;0
Jogadores com mais titulos;2024043013;1;1;0;52;0;0
Jogadores com mais titulos;2024043022;1;1;0;27;0;0
Jogadores com mais titulos;2024050209;1;1;0;22;0;0
Jogadores com mais titulos;2024050211;1;1;0;15;0;0
Jogadores com mais vitorias;2024042909;1;1;0;8;0;0
Jogadores com mais vitorias;2024043013;1;1;0;12;0;0
Jogadores com mais vitorias oficiais;2024043013;1;1;0;3;0;0
Jogadores com mais vitorias oficiais;2024043022;1;1;0;157;0;0
Jogadores com mais vitorias oficiais;2024043023;1;1;0;65;0;0
Jogadores do(a) Argentina;2024050507;1;1;0;14;0;0
Jogadores do(a) Uruguai;2024050507;1;1;0;24;0;0
Jogadores mais velhos;2024042911;1;1;0;22;0;0
Jogo;2024042908;1;1;0;119;0;0
Jogo;2024042912;1;1;0;87;0;0
Jogo;2024042915;1;1;0;12;0;0
Jogo;2024042919;1;1;0;73;0;0
Jogo;2024042920;1;1;0;14;0;0
Jogo;2024042922;1;1;0;37;0;0
Jogo;2024042923;1;1;0;11;0;0
Jogo;2024043006;1;1;1;0;0;0
Jogo;2024043010;1;1;0;363;0;0
Jogo;2024043013;1;0;0;0;0;0
Jogo;2024050101;1;1;0;32;0;0
Jogo;2024050112;1;1;0;151;0;0
Jogo;2024050113;1;1;0;2;0;0
Jogo;2024050200;1;1;0;3;0;0
Jogo;2024050203;1;1;0;268;0;0
Jogo;2024050204;1;1;0;1008;0;0
Jogo;2024050205;1;1;0;22;0;0
Jogo;2024050206;1;1;0;14;0;0
Jogo;2024050208;1;1;0;22;0;0
Jogo;2024050213;1;1;0;32;0;0
Jogo;2024050214;1;1;0;198;0;0
Jogo;2024050215;1;1;0;83;0;0
Jogo;2024050216;1;1;0;373;0;0
Jogo;2024050219;1;1;0;85;0;0
Jogo;2024050222;1;1;0;62;0;0
Jogo;2024050303;1;1;0;316;0;0
Jogo;2024050305;1;1;0;18;0;0
Jogo;2024050311;1;1;0;22;0;0
Jogo;2024050313;1;1;0;33;0;0
Jogo;2024050315;1;1;0;47;0;0
Jogo;2024050316;1;1;0;208;0;0
Jogo;2024050317;1;1;0;103;0;0
Jogo;2024050318;1;1;0;2;0;0
Jogo;2024050319;1;1;0;0;0;0
Jogo;2024050402;1;1;0;58;0;0
Jogo;2024050405;1;1;0;23;0;0
Jogo;2024050408;1;1;0;83;0;0
Jogo;2024050411;1;1;0;27;0;0
Jogo;2024050416;1;1;0;17;0;0
Jogo;2024050417;1;1;0;310;0;0
Jogo;2024050419;1;1;0;17;0;0
Jogo;2024050509;1;1;0;4;0;0
Jogo;2024050514;1;1;0;15;0;0
Jogo;2024050515;1;1;0;7;0;0
Jogo;2024050517;1;1;0;45;0;0
Jogo;2024050519;1;1;0;92;0;0
Jogo;2024050521;1;1;0;23;0;0
Jogo;2024050523;1;1;0;51;0;0
Jogo numero 10 contra LDU;2024050200;1;1;0;2;0;0
Jogo numero 22 contra Friburguense;2024050204;1;1;0;13;0;0
Jogo numero 31 contra Friburguense;2024050204;1;1;0;2;0;0
Jogo numero 4 contra Friburguense;2024050204;1;1;0;14;0;0
Jogo numero 5 contra Friburguense;2024050204;1;1;0;4;0;0
Jogo numero 6 contra Friburguense;2024050204;1;1;0;13;0;0
Jogo numero 8 contra Friburguense;2024050204;1;1;0;3;0;0
Jogos Eliminatorios contra Botafogo;2024050512;1;1;0;30;0;0
Jogos Eliminatorios contra Sampaio Correa;2024050222;1;1;0;23;0;0
Jogos Eliminatorios por Adversario;2024050222;1;1;0;20;0;0
Jogos Eliminatorios por Adversario;2024050512;1;1;0;3;0;0
Jogos Inesqueciveis;2024050200;1;1;0;12;0;0
Jogos em 08 / 06;2024050110;1;1;0;13;0;0
Jogos em dd/mm;2024050110;1;1;0;6;0;0
Jogos sem informacao;2024050211;1;1;0;83;0;0
Jogos sem informacao;2024050413;1;1;0;33;0;0
Jogos x Gols em campeonato;2024042918;1;1;0;3;0;0
John Kennedy 2024;2024042922;1;1;0;23;0;0
Joinville 0 X 2 Fluminense;2024050108;1;1;0;25;0;0
Jorge Vitorio 1973;2024042919;1;0;0;0;0;0
Jorginho 2001;2024050501;1;1;0;7;0;0
Jose Faville Neto;2024050113;1;1;1;14;0;0
Jose Gil Carneiro de Mendonca em 1996;2024050317;1;1;0;8;0;0
Jose Gilberto Ferreira Lima;2024050303;1;1;0;2;0;0
Jose Liberatti;2024042912;1;1;0;6;0;0
Jose Liberatti;2024042920;1;1;0;0;0;0
Joao Aguiar;2024050415;1;1;0;2;0;0
Joao Marcio 1965;2024050303;1;1;0;65;0;0
Joao Neto 2024;2024050223;1;1;0;21;0;0
Juiz de Fora 1 X 0 Fluminense;2024050216;1;1;0;64;0;0
Juiz de Fora 1 X 5 Fluminense;2024042903;1;1;0;8;0;0
Juiz de Fora 1 X 5 Fluminense;2024050203;1;1;0;397;0;0
Juventude 6 X 0 Fluminense;2024042922;1;1;0;6;0;0
Juventude 6 X 0 Fluminense;2024050120;1;1;1;4;0;0
Juventude 6 X 0 Fluminense;2024050509;1;1;1;15;0;0
Juventude 6 X 0 Fluminense;2024050510;1;1;0;8;0;0
Juventude MT 4 X 1 Fluminense;2024043021;1;1;1;39;0;0
Juventus 1 X 0 Fluminense;2024050110;1;1;0;0;0;0
Joia da Princesa;2024042920;1;1;0;42;0;0
Julio Cesar 1998;2024050517;1;1;0;17;0;0
Kashima Antlers 1 X 1 Fluminense;2024050320;1;1;0;4;0;0
Kashima Antlers 2 X 0 Fluminense;2024050322;1;1;0;0;0;0
Kaua Elias 2024;2024050119;1;1;0;16;0;0
Kaua Elias 2024;2024050419;1;1;0;0;0;0
Kayke 2018;2024050111;1;1;0;8;0;0
Kayky 2021;2024050111;1;1;0;0;0;0
Kayky Almeida 2024;2024050119;1;1;0;4;0;0
Kayky Almeida 2024;2024050309;1;1;0;17;0;0
Kayky Almeida 2024;2024050519;1;1;0;6;0;0
Keno 2024;2024043016;1;1;0;2;0;0
Kioto 0 X 2 Fluminense;2024050320;1;1;0;5;0;0
Kleber Andrade;2024042909;1;1;0;41;0;0
Kleber Andrade;2024043014;1;1;0;1;0;0
Kleber Andrade;2024043017;1;1;0;13;0;0
Kleber Andrade;2024043020;1;1;0;21;0;0
Kleber Andrade;2024050100;1;1;0;15;0;0
Kleber Andrade;2024050104;1;1;0;14;0;0
Kleber Andrade;2024050110;1;1;0;32;0;0
Kleber Andrade;2024050111;1;1;0;27;0;0
Kleber Andrade;2024050114;1;1;0;14;0;0
Kleber Andrade;2024050115;1;1;0;1;0;0
Kleber Andrade;2024050117;1;1;0;18;0;0
Kleber Andrade;2024050118;1;1;0;385;0;0
Kleber Andrade;2024050119;1;1;0;112;0;0
Kleber Andrade;2024050122;1;1;0;22;0;0
Kleber Andrade;2024050200;1;1;0;5;0;0
Kleber Andrade;2024050213;1;1;0;9;0;0
Kleber Andrade;2024050217;1;1;0;0;0;0
Kleber Andrade;2024050219;1;1;0;55;0;0
Kleber Andrade;2024050303;1;1;0;7;0;0
Kleber Andrade;2024050312;1;1;0;0;0;0
Kleber Andrade;2024050316;1;1;0;47;0;0
Kleber Andrade;2024050322;1;1;0;182;0;0
Kleber Andrade;2024050410;1;1;0;31;0;0
Kleber Andrade;2024050411;1;1;0;5;0;0
Kleber Andrade;2024050414;1;1;0;22;0;0
Kleber Andrade;2024050415;1;1;0;24;0;0
Kleber Andrade;2024050416;1;1;0;82;0;0
Kleber Andrade;2024050421;1;1;0;52;0;0
Kleber Andrade;2024050515;1;1;0;12;0;0
Kleber Andrade - America MG;2024050217;1;1;0;3;0;0
Kleber Andrade - Avai;2024050217;1;1;0;2;0;0
Kleber Andrade - Botafogo;2024050217;1;1;0;2;0;0
Kleber Andrade - Brasileiro;2024050216;1;1;0;2;0;0
Kleber Andrade - Flamengo;2024050217;1;1;0;1;0;0
Kleber Andrade - Gremio;2024050217;1;1;0;1;0;0
