Data;Visualizações;Usuários;Novos Usuarios;Endereço;Página;Código
07/10/2023;2;1;0;link_jogador/561;link_jogador;561
07/10/2023;2;1;0;link_jogador/725;link_jogador;725
02/10/2023;2;2;2;link_jogador/744;link_jogador;744
07/10/2023;2;2;2;link_jogador/744;link_jogador;744
02/10/2023;2;1;0;link_jogador/764;link_jogador;764
05/10/2023;2;1;1;link_jogador/77;link_jogador;77
07/10/2023;2;1;0;link_jogo/2242;link_jogo;2242
08/10/2023;2;1;0;link_jogo/2259;link_jogo;2259
08/10/2023;2;1;0;link_jogo/2264;link_jogo;2264
08/10/2023;2;1;0;link_jogo/2265;link_jogo;2265
04/10/2023;2;2;2;link_jogo/2934;link_jogo;2934
07/10/2023;2;2;2;link_jogo/2934;link_jogo;2934
04/10/2023;2;2;2;link_jogo/2974;link_jogo;2974
03/10/2023;2;2;2;link_jogo/3039;link_jogo;3039
05/10/2023;2;2;1;link_jogo/3574;link_jogo;3574
05/10/2023;2;2;0;link_jogo/3599;link_jogo;3599
08/10/2023;2;2;2;link_jogo/3613;link_jogo;3613
05/10/2023;2;2;0;link_jogo/3671;link_jogo;3671
05/10/2023;2;2;0;link_jogo/3765;link_jogo;3765
05/10/2023;2;2;0;link_jogo/3793;link_jogo;3793
03/10/2023;2;2;1;link_jogo/4326;link_jogo;4326
03/10/2023;2;2;0;link_jogo/4640;link_jogo;4640
02/10/2023;2;1;0;link_jogo/4958;link_jogo;4958
07/10/2023;2;2;2;link_jogo/4994;link_jogo;4994
07/10/2023;2;1;0;link_jogo/6487;link_jogo;6487
07/10/2023;2;1;0;link_jogo/6488;link_jogo;6488
07/10/2023;2;1;0;link_jogo/6491;link_jogo;6491
07/10/2023;2;1;0;link_jogo/6492;link_jogo;6492
07/10/2023;2;1;0;link_jogo/6493;link_jogo;6493
07/10/2023;2;1;0;link_jogo/6494;link_jogo;6494
08/10/2023;2;1;0;link_jogo/6509;link_jogo;6509
08/10/2023;2;1;0;link_jogo/6511;link_jogo;6511
08/10/2023;2;1;0;link_jogo/6514;link_jogo;6514
05/10/2023;2;1;1;link_jogo/6970;link_jogo;6970
06/10/2023;2;2;2;link_jogo/7137;link_jogo;7137
03/10/2023;2;1;0;link_jogo/7328;link_jogo;7328
05/10/2023;2;2;0;link_jogo/7514;link_jogo;7514
06/10/2023;2;2;0;link_jogo/7715;link_jogo;7715
06/10/2023;2;2;0;link_jogo/7723;link_jogo;7723
03/10/2023;2;2;0;link_jogo/7730;link_jogo;7730
06/10/2023;2;2;0;link_jogo/7734;link_jogo;7734
02/10/2023;2;2;0;link_jogo/8021;link_jogo;8021
05/10/2023;2;2;0;link_jogo/8469;link_jogo;8469
06/10/2023;2;2;1;link_jogo/8694;link_jogo;8694
03/10/2023;2;2;1;link_jogo/8702;link_jogo;8702
08/10/2023;2;1;0;link_jogo/8707;link_jogo;8707
05/10/2023;2;2;0;link_jogo/8731;link_jogo;8731
05/10/2023;2;2;0;link_jogo/8734;link_jogo;8734
08/10/2023;2;2;0;link_jogo/8737;link_jogo;8737
08/10/2023;2;2;0;link_jogo/8738;link_jogo;8738
08/10/2023;2;2;2;link_mascote/686;link_mascote;686
07/10/2023;2;2;0;link_tecnico/118;link_tecnico;118
03/10/2023;2;2;0;link_todos/115/100;link_todos;115/100
05/10/2023;2;1;0;link_todos/143/100;link_todos;143/100
08/10/2023;2;1;0;link_todos/40/100;link_todos;40/100
05/10/2023;2;2;0;link_video/8737;link_video;8737
05/10/2023;2;2;0;lista_camp;lista_camp;#N/D
07/10/2023;2;1;0;maiores_publicos;maiores_publicos;#N/D
06/10/2023;2;2;0;maiores_publicos2;maiores_publicos2;#N/D
08/10/2023;2;1;0;media_publico;media_publico;#N/D
05/10/2023;2;2;0;melhores_media_gols/650000000000;melhores_media_gols;650000000000
02/10/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
03/10/2023;2;2;0;mostra_arbitro;mostra_arbitro;#N/D
03/10/2023;2;2;0;mostra_camisa;mostra_camisa;#N/D
05/10/2023;2;2;0;mostra_camisa;mostra_camisa;#N/D
07/10/2023;2;2;0;mostra_especial/;mostra_especial;
08/10/2023;2;2;0;mostra_especial/;mostra_especial;
02/10/2023;2;1;0;mostra_especial_jogo;mostra_especial_jogo;#N/D
03/10/2023;2;2;0;mostra_estadio;mostra_estadio;#N/D
07/10/2023;2;2;0;mostra_estatistica;mostra_estatistica;#N/D
04/10/2023;2;2;0;mostra_jogador12/;mostra_jogador12;
04/10/2023;2;1;0;mostra_jogador_gols;mostra_jogador_gols;#N/D
08/10/2023;2;1;0;mostra_jogo;mostra_jogo;#N/D
05/10/2023;2;2;0;mostra_paiscamp;mostra_paiscamp;#N/D
05/10/2023;2;2;0;mostra_passagem;mostra_passagem;#N/D
03/10/2023;2;1;0;mostra_ranking/800000000000;mostra_ranking;800000000000
07/10/2023;2;2;0;mostra_ranking/800000000000;mostra_ranking;800000000000
05/10/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;800800000000
07/10/2023;2;2;0;mostra_ranking/800800000000;mostra_ranking;800800000000
08/10/2023;2;2;0;mostra_ranking/800801000000;mostra_ranking;800801000000
05/10/2023;2;2;0;mostra_ranking/800805000000;mostra_ranking;800805000000
02/10/2023;2;2;0;mostra_ranking/867000000000;mostra_ranking;867000000000
07/10/2023;2;2;0;mostra_ranking/900000000000;mostra_ranking;900000000000
07/10/2023;2;2;0;mostra_ranking/900920000000;mostra_ranking;900920000000
06/10/2023;2;2;0;mostra_ranking/902000000000;mostra_ranking;902000000000
07/10/2023;2;2;0;mostra_ranking/903000000000;mostra_ranking;903000000000
07/10/2023;2;2;0;mostra_rkg/;mostra_rkg;
08/10/2023;2;2;0;mostra_rkg/;mostra_rkg;
06/10/2023;2;2;0;mostra_sequencia/500000300;mostra_sequencia;500000300
02/10/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
04/10/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
08/10/2023;2;2;0;mostra_tecnico;mostra_tecnico;#N/D
02/10/2023;2;1;0;mostra_tempodet/;mostra_tempodet;
03/10/2023;2;2;0;mostra_todos;mostra_todos;#N/D
05/10/2023;2;2;0;mostra_todos_jogador;mostra_todos_jogador;#N/D
02/10/2023;2;1;0;resultado_camisa;resultado_camisa;#N/D
08/10/2023;2;2;0;tecnico;tecnico;#N/D
03/10/2023;2;2;0;todas_camisas/400000000;todas_camisas;400000000
05/10/2023;2;1;0;var_campeonato;var_campeonato;#N/D
06/10/2023;1;1;0;artilheiro_turno;artilheiro_turno;#N/D
02/10/2023;1;1;0;camisa;camisa;#N/D
06/10/2023;1;1;0;camisa;camisa;#N/D
02/10/2023;1;1;0;cartao_ano;cartao_ano;#N/D
04/10/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
05/10/2023;1;1;0;consulta_camisa/400001000;consulta_camisa;400001000
03/10/2023;1;1;0;consulta_camisa/400100000;consulta_camisa;400100000
03/10/2023;1;1;0;consulta_camisa/400102000;consulta_camisa;400102000
08/10/2023;1;1;0;consulta_camisa/400103000;consulta_camisa;400103000
05/10/2023;1;1;0;consulta_camisa/400104000;consulta_camisa;400104000
03/10/2023;1;1;0;consulta_camisa/400106000;consulta_camisa;400106000
03/10/2023;1;1;0;consulta_camisa/400201000;consulta_camisa;400201000
03/10/2023;1;1;0;consulta_camisa/400345000;consulta_camisa;400345000
02/10/2023;1;1;0;consulta_camisa/400500000;consulta_camisa;400500000
08/10/2023;1;1;0;consulta_camisa/400500000;consulta_camisa;400500000
05/10/2023;1;1;0;consulta_campano/106710000;consulta_campano;106710000
02/10/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
05/10/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
07/10/2023;1;1;0;consulta_campano/106720000;consulta_campano;106720000
06/10/2023;1;1;0;consulta_campeonato/103877000;consulta_campeonato;103877000
07/10/2023;1;1;0;consulta_campeonato/103897000;consulta_campeonato;103897000
08/10/2023;1;1;0;consulta_campeonato/103897000;consulta_campeonato;103897000
04/10/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
06/10/2023;1;1;0;consulta_campeonato/103999000;consulta_campeonato;103999000
02/10/2023;1;1;0;consulta_disputa/100290000;consulta_disputa;100290000
05/10/2023;1;1;0;consulta_espadv/200000000;consulta_espadv;200000000
06/10/2023;1;1;0;consulta_espadv/203000000;consulta_espadv;203000000
02/10/2023;1;0;0;consulta_especial/100103000;consulta_especial;100103000
06/10/2023;1;1;0;consulta_especial/100103102;consulta_especial;100103102
07/10/2023;1;1;0;consulta_especial/100999000;consulta_especial;100999000
04/10/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
06/10/2023;1;1;0;consulta_especial/102100000;consulta_especial;102100000
08/10/2023;1;1;0;consulta_especial/102103000;consulta_especial;102103000
07/10/2023;1;1;0;consulta_especial/102103900;consulta_especial;102103900
06/10/2023;1;1;0;consulta_especial/103102000;consulta_especial;103102000
08/10/2023;1;1;0;consulta_especial/103104000;consulta_especial;103104000
06/10/2023;1;1;0;consulta_especial/103105000;consulta_especial;103105000
07/10/2023;1;1;0;consulta_especial/104100000;consulta_especial;104100000
05/10/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
08/10/2023;1;1;0;consulta_especial/104103000;consulta_especial;104103000
05/10/2023;1;1;0;consulta_especial/104105000;consulta_especial;104105000
02/10/2023;1;1;0;consulta_especial/105100000;consulta_especial;105100000
08/10/2023;1;1;0;consulta_especial/105102000;consulta_especial;105102000
06/10/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
08/10/2023;1;1;0;consulta_especial/105103000;consulta_especial;105103000
02/10/2023;1;1;0;consulta_especial/105452000;consulta_especial;105452000
05/10/2023;1;1;0;consulta_especial_arbitro;consulta_especial_arbitro;#N/D
04/10/2023;1;1;0;consulta_especial_campeonato;consulta_especial_campeonato;#N/D
02/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
03/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
04/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
05/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
07/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
08/10/2023;1;1;0;consulta_especial_estadio;consulta_especial_estadio;#N/D
04/10/2023;1;1;0;consulta_especial_gerais;consulta_especial_gerais;#N/D
07/10/2023;1;1;0;consulta_especial_jogos;consulta_especial_jogos;#N/D
03/10/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
07/10/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
08/10/2023;1;1;0;consulta_especial_resultados;consulta_especial_resultados;#N/D
04/10/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
08/10/2023;1;1;0;consulta_especial_tecadv;consulta_especial_tecadv;#N/D
08/10/2023;1;1;0;consulta_especial_tecnico;consulta_especial_tecnico;#N/D
06/10/2023;1;1;0;consulta_estadio/102451000;consulta_estadio;102451000
06/10/2023;1;1;0;consulta_estadio/102452000;consulta_estadio;102452000
03/10/2023;1;1;0;consulta_estadio/102472000;consulta_estadio;102472000
07/10/2023;1;1;0;consulta_estadio/102472000;consulta_estadio;102472000
08/10/2023;1;1;0;consulta_estadio/102999000;consulta_estadio;102999000
08/10/2023;1;1;0;consulta_fornecedor/400125000;consulta_fornecedor;400125000
06/10/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;750000000000
07/10/2023;1;1;0;consulta_hattrick/750000000000;consulta_hattrick;750000000000
03/10/2023;1;1;0;consulta_horario/661192000;consulta_horario;661192000
03/10/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
06/10/2023;1;1;0;consulta_importante/515000000;consulta_importante;515000000
04/10/2023;1;1;0;consulta_jogador/104999000;consulta_jogador;104999000
03/10/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
04/10/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
06/10/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
07/10/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
08/10/2023;1;1;0;consulta_jogador/268100000;consulta_jogador;268100000
06/10/2023;1;1;0;consulta_jogador/268102000;consulta_jogador;268102000
03/10/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
05/10/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
08/10/2023;1;1;0;consulta_jogador/268103000;consulta_jogador;268103000
07/10/2023;1;1;0;consulta_jogador/268106000;consulta_jogador;268106000
04/10/2023;1;1;0;consulta_jogador/571571000;consulta_jogador;571571000
08/10/2023;1;1;0;consulta_jogo/534000000;consulta_jogo;534000000
04/10/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
08/10/2023;1;1;0;consulta_jogo/654000000;consulta_jogo;654000000
03/10/2023;1;1;0;consulta_jogo/655000000;consulta_jogo;655000000
03/10/2023;1;1;0;consulta_jogo/656000000;consulta_jogo;656000000
08/10/2023;1;1;0;consulta_jogo/658000000;consulta_jogo;658000000
06/10/2023;1;1;0;consulta_jogo/658700000;consulta_jogo;658700000
08/10/2023;1;1;0;consulta_jogo/658700000;consulta_jogo;658700000
03/10/2023;1;1;0;consulta_jogo/658701000;consulta_jogo;658701000
04/10/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
05/10/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
06/10/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
07/10/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
08/10/2023;1;1;0;consulta_numeracao;consulta_numeracao;#N/D
05/10/2023;1;1;0;consulta_patrocinio/400130000;consulta_patrocinio;400130000
03/10/2023;1;1;0;consulta_placar/620100000;consulta_placar;620100000
02/10/2023;1;1;0;consulta_placar/620103000;consulta_placar;620103000
06/10/2023;1;1;0;consulta_placar/680103000;consulta_placar;680103000
08/10/2023;1;1;0;consulta_placar/680103000;consulta_placar;680103000
06/10/2023;1;1;0;consulta_placar/681102000;consulta_placar;681102000
05/10/2023;1;1;0;consulta_prinadv/250103000;consulta_prinadv;250103000
04/10/2023;1;1;0;consulta_ranking/296306000000;consulta_ranking;296306000000
03/10/2023;1;1;0;consulta_ranking/299106000000;consulta_ranking;299106000000
07/10/2023;1;1;0;consulta_ranking/800103000000;consulta_ranking;800103000000
08/10/2023;1;1;0;consulta_ranking/800103000000;consulta_ranking;800103000000
02/10/2023;1;1;0;consulta_ranking/801106000000;consulta_ranking;801106000000
02/10/2023;1;1;0;consulta_ranking/900100000000;consulta_ranking;900100000000
06/10/2023;1;1;0;consulta_ranking/900100103000;consulta_ranking;900100103000
07/10/2023;1;1;0;consulta_ranking/900100103102;consulta_ranking;900100103102
03/10/2023;1;1;0;consulta_ranking/900102000000;consulta_ranking;900102000000
07/10/2023;1;1;0;consulta_ranking/900102000000;consulta_ranking;900102000000
02/10/2023;1;1;0;consulta_ranking/900103000000;consulta_ranking;900103000000
07/10/2023;1;1;0;consulta_ranking/900103000000;consulta_ranking;900103000000
08/10/2023;1;1;0;consulta_ranking/900103000000;consulta_ranking;900103000000
04/10/2023;1;1;0;consulta_ranking/900106000000;consulta_ranking;900106000000
03/10/2023;1;1;0;consulta_ranking/900107000000;consulta_ranking;900107000000
06/10/2023;1;1;0;consulta_ranking/900126000000;consulta_ranking;900126000000
03/10/2023;1;1;0;consulta_substituicao;consulta_substituicao;#N/D
04/10/2023;1;1;0;consulta_tecadv/113000000;consulta_tecadv;113000000
03/10/2023;1;1;0;consulta_tempo/102528000;consulta_tempo;102528000
06/10/2023;1;1;0;consulta_tempo/102528000;consulta_tempo;102528000
02/10/2023;1;1;0;consulta_tempo/105528000;consulta_tempo;105528000
08/10/2023;1;1;0;consulta_turno;consulta_turno;#N/D
08/10/2023;1;1;0;credito;credito;#N/D
05/10/2023;1;1;0;curiosidade;curiosidade;#N/D
07/10/2023;1;1;0;detalhamento_gols/653000000;detalhamento_gols;653000000
06/10/2023;1;1;0;detalhamento_gols/665000000000;detalhamento_gols;665000000000
07/10/2023;1;1;0;detalhamento_gols/665000000000;detalhamento_gols;665000000000
08/10/2023;1;1;0;detalhamento_gols/665000000000;detalhamento_gols;665000000000
07/10/2023;1;1;0;detalhamento_gols/665250000000;detalhamento_gols;665250000000
05/10/2023;1;1;0;detalhe_gol_ano/262023;detalhe_gol_ano;262023
02/10/2023;1;1;0;disputa_penalty;disputa_penalty;#N/D
05/10/2023;1;1;0;distancia_ano;distancia_ano;#N/D
07/10/2023;1;1;0;estadio;estadio;#N/D
03/10/2023;1;1;0;estadio_curiosidade;estadio_curiosidade;#N/D
04/10/2023;1;1;0;estadio_todos;estadio_todos;#N/D
06/10/2023;1;1;0;estadio_todos;estadio_todos;#N/D
08/10/2023;1;1;0;estadio_todos;estadio_todos;#N/D
07/10/2023;1;1;0;estat_posicao/675000000000;estat_posicao;675000000000
06/10/2023;1;1;0;fale_conosco;fale_conosco;#N/D
03/10/2023;1;1;0;generico_adversario/60010000;generico_adversario;60010000
02/10/2023;1;1;0;generico_adversario/680100000;generico_adversario;680100000
05/10/2023;1;1;0;generico_adversario/680100000;generico_adversario;680100000
06/10/2023;1;1;0;generico_adversario/680100000;generico_adversario;680100000
08/10/2023;1;1;0;generico_adversario/680100000;generico_adversario;680100000
07/10/2023;1;1;0;generico_ano/10610600;generico_ano;10610600
05/10/2023;1;1;0;generico_ano/482106000;generico_ano;482106000
08/10/2023;1;1;0;generico_ano/534106000;generico_ano;534106000
06/10/2023;1;1;0;generico_ano/69310600;generico_ano;69310600
07/10/2023;1;1;0;generico_ano/69410600;generico_ano;69410600
02/10/2023;1;1;0;generico_ano/842106000;generico_ano;842106000
05/10/2023;1;1;0;generico_ano/842108000;generico_ano;842108000
05/10/2023;1;1;0;generico_ano/843106000;generico_ano;843106000
05/10/2023;1;1;0;generico_campeonato/867103000000;generico_campeonato;867103000000
06/10/2023;1;1;0;generico_campeonato/867103000000;generico_campeonato;867103000000
07/10/2023;1;1;0;generico_campeonato/867103000000;generico_campeonato;867103000000
08/10/2023;1;1;0;generico_campeonato/867103000000;generico_campeonato;867103000000
05/10/2023;1;1;0;generico_campeonato/867103103000;generico_campeonato;867103103000
08/10/2023;1;1;0;generico_campeonato/867103103000;generico_campeonato;867103103000
06/10/2023;1;1;0;generico_estadio/500102300;generico_estadio;500102300
07/10/2023;1;1;0;generico_tecnico/105999000;generico_tecnico;105999000
04/10/2023;1;1;0;generico_tecnico/298875000000;generico_tecnico;298875000000
07/10/2023;1;1;0;goleiro_gols/462000000;goleiro_gols;462000000
04/10/2023;1;1;0;gols_tempo/663000000000;gols_tempo;663000000000
07/10/2023;1;1;0;gols_tempo/663021000000;gols_tempo;663021000000
04/10/2023;1;1;0;gols_tempo/664000000000;gols_tempo;664000000000
05/10/2023;1;1;0;gols_tempo/664020000000;gols_tempo;664020000000
07/10/2023;1;1;0;gols_tempo/664020000000;gols_tempo;664020000000
07/10/2023;1;1;0;gols_tempo/664021000000;gols_tempo;664021000000
06/10/2023;1;1;0;golscamp;golscamp;#N/D
02/10/2023;1;1;0;grafico;grafico;#N/D
05/10/2023;1;1;0;grafico_adversario/169;grafico_adversario;169
06/10/2023;1;1;0;grafico_adversario/200;grafico_adversario;200
08/10/2023;1;1;0;grafico_ano/107;grafico_ano;107
06/10/2023;1;1;0;grafico_artilheiro/420;grafico_artilheiro;420
08/10/2023;1;1;0;grafico_artilheiro/500;grafico_artilheiro;500
04/10/2023;1;1;0;grafico_artilheiro/501;grafico_artilheiro;501
05/10/2023;1;1;0;grafico_artilheiro/501;grafico_artilheiro;501
07/10/2023;1;1;0;grafico_artilheiro/501;grafico_artilheiro;501
05/10/2023;1;1;0;grafico_artilheiro/502;grafico_artilheiro;502
08/10/2023;1;1;0;grafico_artilheiro/502;grafico_artilheiro;502
07/10/2023;1;1;0;grafico_artilheiro/510;grafico_artilheiro;510
05/10/2023;1;1;0;grafico_artilheiro/511;grafico_artilheiro;511
04/10/2023;1;1;0;grafico_artilheiro/512;grafico_artilheiro;512
06/10/2023;1;1;0;grafico_artilheiro/514;grafico_artilheiro;514
04/10/2023;1;1;0;grafico_artilheiro/515;grafico_artilheiro;515
07/10/2023;1;1;0;grafico_artilheiro/515;grafico_artilheiro;515
04/10/2023;1;1;0;grafico_artilheiro/562;grafico_artilheiro;562
04/10/2023;1;1;0;grafico_artilheiro/600;grafico_artilheiro;600
06/10/2023;1;1;0;grafico_artilheiro/608;grafico_artilheiro;608
05/10/2023;1;1;0;grafico_artilheiro/611;grafico_artilheiro;611
08/10/2023;1;1;0;grafico_artilheiro/800;grafico_artilheiro;800
05/10/2023;1;1;0;grafico_artilheiro/802;grafico_artilheiro;802
04/10/2023;1;1;0;grafico_assistencia/598;grafico_assistencia;598
04/10/2023;1;1;0;grafico_assistencia/599;grafico_assistencia;599
06/10/2023;1;1;0;grafico_assistencia/601;grafico_assistencia;601
04/10/2023;1;1;0;grafico_assistencia/624;grafico_assistencia;624
05/10/2023;1;1;0;grafico_campeonato/303;grafico_campeonato;303
08/10/2023;1;1;0;grafico_campeonato/303;grafico_campeonato;303
08/10/2023;1;1;0;grafico_campeonato/403;grafico_campeonato;403
05/10/2023;1;1;0;grafico_campeonato/517;grafico_campeonato;517
05/10/2023;1;1;0;grafico_colocacao/108;grafico_colocacao;108
06/10/2023;1;1;0;grafico_estadio/102;grafico_estadio;102
06/10/2023;1;1;0;grafico_estadio/172;grafico_estadio;172
07/10/2023;1;1;0;grafico_geral/106;grafico_geral;106
07/10/2023;1;1;0;grafico_heatmap/594;grafico_heatmap;594
06/10/2023;1;1;0;grafico_jogador/104;grafico_jogador;104
05/10/2023;1;1;0;grafico_jogador/120;grafico_jogador;120
04/10/2023;1;1;0;grafico_jogador/164;grafico_jogador;164
05/10/2023;1;0;0;grafico_jogador/164;grafico_jogador;164
05/10/2023;1;1;0;idades/652000000000;idades;652000000000
07/10/2023;1;1;0;idades/652000000000;idades;652000000000
05/10/2023;1;1;0;idades/661000000000;idades;661000000000
07/10/2023;1;1;0;idades/661000000000;idades;661000000000
05/10/2023;1;1;0;idades/661021000000;idades;661021000000
05/10/2023;1;1;0;idades/662000000000;idades;662000000000
05/10/2023;1;1;0;idades/662021000000;idades;662021000000
06/10/2023;1;1;0;inicio;inicio;#N/D
07/10/2023;1;1;1;link_adversario/107;link_adversario;107
03/10/2023;1;1;0;link_adversario/115;link_adversario;115
04/10/2023;1;1;0;link_adversario/115;link_adversario;115
06/10/2023;1;1;0;link_adversario/115;link_adversario;115
07/10/2023;1;1;0;link_adversario/118;link_adversario;118
03/10/2023;1;1;1;link_adversario/125;link_adversario;125
06/10/2023;1;1;1;link_adversario/125;link_adversario;125
04/10/2023;1;1;1;link_adversario/146;link_adversario;146
03/10/2023;1;1;1;link_adversario/147;link_adversario;147
06/10/2023;1;1;1;link_adversario/147;link_adversario;147
04/10/2023;1;1;1;link_adversario/151;link_adversario;151
05/10/2023;1;1;0;link_adversario/152;link_adversario;152
05/10/2023;1;1;0;link_adversario/251;link_adversario;251
02/10/2023;1;1;0;link_adversario/26;link_adversario;26
07/10/2023;1;1;0;link_adversario/277;link_adversario;277
04/10/2023;1;1;1;link_adversario/310;link_adversario;310
05/10/2023;1;1;1;link_adversario/310;link_adversario;310
08/10/2023;1;1;1;link_adversario/310;link_adversario;310
