Título;Extenso;Sessões;Usuários;Novos usuários;Data;Hora
Fluminense x Carlos Renaux-SC;2023082603;1;1;0;26/08/2023;3
Fluminense x Castanhal-PA;2023082603;1;1;0;26/08/2023;3
Fluminense x Ceara-CE;2023082311;1;1;0;23/08/2023;11
Fluminense x Cene-MS;2023082603;1;1;0;26/08/2023;3
Fluminense x Cerro Portenho-Paraguai;2023082222;1;1;0;22/08/2023;22
Fluminense x Cerro Portenho-Paraguai;2023082310;1;1;0;23/08/2023;10
Fluminense x Cerro Portenho-Paraguai;2023082315;1;1;0;23/08/2023;15
Fluminense x Cerro Portenho-Paraguai;2023082419;1;1;0;24/08/2023;19
Fluminense x Cerro Portenho-Paraguai;2023082514;1;1;0;25/08/2023;14
Fluminense x Cerro Portenho-Paraguai;2023082612;1;1;0;26/08/2023;12
Fluminense x Comb Icasa/guarani-CS;2023082604;1;1;0;26/08/2023;4
Fluminense x Confianca-SE;2023082517;1;1;1;25/08/2023;17
Fluminense x Corinthians-SP;2023082111;1;1;0;21/08/2023;11
Fluminense x Corinthians-SP;2023082322;1;1;0;23/08/2023;22
Fluminense x Corinthians-SP;2023082422;1;1;0;24/08/2023;22
Fluminense x Corinthians-SP;2023082621;1;1;0;26/08/2023;21
Fluminense x Coritiba-PR;2023082515;1;1;0;25/08/2023;15
Fluminense x Coroados-RJ;2023082604;1;1;0;26/08/2023;4
Fluminense x Coroata-MA;2023082604;1;1;0;26/08/2023;4
Fluminense x Cruzador Pelosus-CS;2023082604;1;1;0;26/08/2023;4
Fluminense x Cruzeiro-MG;2023082112;1;1;0;21/08/2023;12
Fluminense x Cruzeiro-MG;2023082411;1;1;0;24/08/2023;11
Fluminense x Cruzeiro-MG;2023082519;1;1;0;25/08/2023;19
Fluminense x Cruzeiro-MG;2023082621;1;1;0;26/08/2023;21
Fluminense x Defensor-Uruguai;2023082208;1;1;0;22/08/2023;8
Fluminense x Deportivo Italia-Venezuela;2023082515;1;1;0;25/08/2023;15
Fluminense x Deportivo Pereira-Colombia;2023082514;1;1;0;25/08/2023;14
Fluminense x Dom Bosco-MT;2023082604;1;1;0;26/08/2023;4
Fluminense x Dom Pedro II-DF;2023082604;1;1;0;26/08/2023;4
Fluminense x Dukla-Republica Tcheca;2023082604;1;1;0;26/08/2023;4
Fluminense x Duque de Caxias-RJ;2023082311;1;1;0;23/08/2023;11
Fluminense x Eintracht Frankfurt-Alemanha;2023082514;1;1;0;25/08/2023;14
Fluminense x Emelec-Equador;2023082515;1;1;0;25/08/2023;15
Fluminense x Estrela do Norte-ES;2023082604;1;1;0;26/08/2023;4
Fluminense x Estrela do Norte-ES;2023082612;1;1;1;26/08/2023;12
Fluminense x Fast-AM;2023082604;1;1;0;26/08/2023;4
Fluminense x Fenerbache-Turquia;2023082514;1;1;0;25/08/2023;14
Fluminense x Ferroviaria-SP;2023082604;1;1;0;26/08/2023;4
Fluminense x Filhos de Iguassu-RJ;2023082311;1;1;0;23/08/2023;11
Fluminense x Filhos de Iguassu-RJ;2023082604;1;1;0;26/08/2023;4
Fluminense x Flamengo-RJ;2023082217;1;1;0;22/08/2023;17
Fluminense x Flamengo-RJ;2023082309;1;1;0;23/08/2023;9
Fluminense x Flamengo-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Flamengo-RJ;2023082615;1;1;0;26/08/2023;15
Fluminense x Flamengo-RJ;2023082621;1;1;0;26/08/2023;21
Fluminense x Fluminense Niteroi-RJ;2023082311;1;1;0;23/08/2023;11
Fluminense x Fluminense Niteroi-RJ;2023082615;1;1;0;26/08/2023;15
Fluminense x Fortaleza-CE;2023082109;1;1;0;21/08/2023;9
Fluminense x Gimnasia Y Esgrima-Argentina;2023082317;1;1;0;23/08/2023;17
Fluminense x Gimnasia Y Esgrima-Argentina;2023082323;1;1;1;23/08/2023;23
Fluminense x Goytacas-RJ;2023082321;1;1;0;23/08/2023;21
Fluminense x Goytacas-RJ;2023082421;1;1;0;24/08/2023;21
Fluminense x Grasshopper-Suica;2023082515;1;1;0;25/08/2023;15
Fluminense x Gremio Brasiliense-DF;2023082610;1;1;0;26/08/2023;10
Fluminense x Gremio-RS;2023082415;1;1;0;24/08/2023;15
Fluminense x Gremio-RS;2023082619;1;1;1;26/08/2023;19
Fluminense x Gremio-RS;2023082716;1;1;0;27/08/2023;16
Fluminense x Guarani Paraguai-Paraguai;2023082118;1;1;1;21/08/2023;18
Fluminense x Guarani Paraguai-Paraguai;2023082315;1;1;0;23/08/2023;15
Fluminense x Guarani Paraguai-Paraguai;2023082319;1;1;0;23/08/2023;19
Fluminense x Guarani Paraguai-Paraguai;2023082408;1;1;0;24/08/2023;8
Fluminense x Guarani Paraguai-Paraguai;2023082421;1;1;1;24/08/2023;21
Fluminense x Guarani Paraguai-Paraguai;2023082422;1;1;1;24/08/2023;22
Fluminense x Guarani Paraguai-Paraguai;2023082523;1;0;0;25/08/2023;23
Fluminense x Guarani Paraguai-Paraguai;2023082612;1;1;0;26/08/2023;12
Fluminense x Guarani Paraguai-Paraguai;2023082613;1;1;0;26/08/2023;13
Fluminense x Guarani-SP;2023082511;1;1;0;25/08/2023;11
Fluminense x Hepacare-SP;2023082610;1;1;0;26/08/2023;10
Fluminense x Icasa-CE;2023082603;1;1;0;26/08/2023;3
Fluminense x Independiente Sta Fe-Colombia;2023082515;1;1;0;25/08/2023;15
Fluminense x Inter Limeira-SP;2023082112;1;1;0;21/08/2023;12
Fluminense x Inter Limeira-SP;2023082712;1;1;0;27/08/2023;12
Fluminense x Internacional-RS;2023082109;1;1;0;21/08/2023;9
Fluminense x Internacional-RS;2023082313;1;1;0;23/08/2023;13
Fluminense x Internacional-RS;2023082405;1;1;0;24/08/2023;5
Fluminense x Internacional-RS;2023082510;1;1;0;25/08/2023;10
Fluminense x Internacional-RS;2023082610;1;1;0;26/08/2023;10
Fluminense x Internacional-RS;2023082620;1;1;0;26/08/2023;20
Fluminense x Internacional-RS;2023082621;1;1;0;26/08/2023;21
Fluminense x Internacional-RS;2023082710;1;1;0;27/08/2023;10
Fluminense x Ipiranga MG-MG;2023082610;1;1;0;26/08/2023;10
Fluminense x Itaperuna-RJ;2023082103;1;1;0;21/08/2023;3
Fluminense x Juventude-RS;2023082310;1;1;0;23/08/2023;10
Fluminense x Kashima Antlers-Japao;2023082317;1;1;0;23/08/2023;17
Fluminense x LDU-Equador;2023082219;1;1;1;22/08/2023;19
Fluminense x La CoruÃ±a-Espanha;2023082317;1;1;0;23/08/2023;17
Fluminense x Lagartense-SE;2023082610;1;1;0;26/08/2023;10
Fluminense x Leopoldina Raylway-RJ;2023082610;1;1;0;26/08/2023;10
Fluminense x Libertad-Paraguai;2023082315;1;1;0;23/08/2023;15
Fluminense x Libertad-Paraguai;2023082500;1;1;0;25/08/2023;0
Fluminense x Libertad-Paraguai;2023082502;1;1;0;25/08/2023;2
Fluminense x Libertad-Paraguai;2023082515;1;1;0;25/08/2023;15
Fluminense x Luverdense-MT;2023082610;1;1;0;26/08/2023;10
Fluminense x Madureira-RJ;2023082415;1;1;0;24/08/2023;15
Fluminense x Manchester United-Inglaterra;2023082214;1;1;0;22/08/2023;14
Fluminense x Milionarios-Colombia;2023082515;1;1;0;25/08/2023;15
Fluminense x Moto Club-MA;2023082600;1;1;1;26/08/2023;0
Fluminense x Nacional Paraguai-Paraguai;2023082315;1;1;0;23/08/2023;15
Fluminense x Nautico-PE;2023082519;1;1;0;25/08/2023;19
Fluminense x Olimpia-Paraguai;2023082100;1;1;0;21/08/2023;0
Fluminense x Olimpia-Paraguai;2023082113;1;1;0;21/08/2023;13
Fluminense x Olimpia-Paraguai;2023082117;1;1;0;21/08/2023;17
Fluminense x Olimpia-Paraguai;2023082118;1;1;0;21/08/2023;18
Fluminense x Olimpia-Paraguai;2023082121;1;1;0;21/08/2023;21
Fluminense x Olimpia-Paraguai;2023082203;1;1;0;22/08/2023;3
Fluminense x Olimpia-Paraguai;2023082205;1;1;0;22/08/2023;5
Fluminense x Olimpia-Paraguai;2023082207;1;1;0;22/08/2023;7
Fluminense x Olimpia-Paraguai;2023082211;1;1;0;22/08/2023;11
Fluminense x Olimpia-Paraguai;2023082214;1;1;0;22/08/2023;14
Fluminense x Olimpia-Paraguai;2023082216;1;1;0;22/08/2023;16
Fluminense x Olimpia-Paraguai;2023082218;1;1;0;22/08/2023;18
Fluminense x Olimpia-Paraguai;2023082222;1;1;0;22/08/2023;22
Fluminense x Olimpia-Paraguai;2023082317;1;1;0;23/08/2023;17
Fluminense x Olimpia-Paraguai;2023082318;1;1;0;23/08/2023;18
Fluminense x Olimpia-Paraguai;2023082319;1;1;0;23/08/2023;19
Fluminense x Olimpia-Paraguai;2023082320;1;1;0;23/08/2023;20
Fluminense x Olimpia-Paraguai;2023082322;1;1;0;23/08/2023;22
Fluminense x Olimpia-Paraguai;2023082403;1;1;0;24/08/2023;3
Fluminense x Olimpia-Paraguai;2023082404;1;1;0;24/08/2023;4
Fluminense x Olimpia-Paraguai;2023082407;1;1;0;24/08/2023;7
Fluminense x Olimpia-Paraguai;2023082410;1;1;0;24/08/2023;10
Fluminense x Olimpia-Paraguai;2023082411;1;1;0;24/08/2023;11
Fluminense x Olimpia-Paraguai;2023082416;1;1;0;24/08/2023;16
Fluminense x Olimpia-Paraguai;2023082421;1;1;0;24/08/2023;21
Fluminense x Olimpia-Paraguai;2023082502;1;1;0;25/08/2023;2
Fluminense x Olimpia-Paraguai;2023082510;1;1;0;25/08/2023;10
Fluminense x Olimpia-Paraguai;2023082511;1;1;0;25/08/2023;11
Fluminense x Olimpia-Paraguai;2023082513;1;1;0;25/08/2023;13
Fluminense x Olimpia-Paraguai;2023082514;1;1;0;25/08/2023;14
Fluminense x Olimpia-Paraguai;2023082515;1;1;0;25/08/2023;15
Fluminense x Olimpia-Paraguai;2023082517;1;1;0;25/08/2023;17
Fluminense x Olimpia-Paraguai;2023082609;1;1;0;26/08/2023;9
Fluminense x Olimpia-Paraguai;2023082610;1;1;0;26/08/2023;10
Fluminense x Olimpia-Paraguai;2023082621;1;1;0;26/08/2023;21
Fluminense x Olimpia-Paraguai;2023082623;1;1;0;26/08/2023;23
Fluminense x Olimpia-Paraguai;2023082700;1;1;0;27/08/2023;0
Fluminense x Olimpia-Paraguai;2023082702;1;1;0;27/08/2023;2
Fluminense x Olimpia-Paraguai;2023082710;1;1;0;27/08/2023;10
Fluminense x Olimpia-Paraguai;2023082722;1;1;0;27/08/2023;22
Fluminense x Olimpico SC-SC;2023082407;1;1;0;24/08/2023;7
Fluminense x Olimpique Lyon-Franca;2023082507;1;1;0;25/08/2023;7
Fluminense x Olimpique Marselha-Franca;2023082507;1;1;0;25/08/2023;7
Fluminense x Olimpique Nice-Franca;2023082507;1;1;0;25/08/2023;7
Fluminense x Oriente Petrolero-Bolivia;2023082208;1;1;0;22/08/2023;8
Fluminense x Oriente Petrolero-Bolivia;2023082209;1;1;1;22/08/2023;9
Fluminense x Oriente Petrolero-Bolivia;2023082514;1;1;0;25/08/2023;14
Fluminense x PSV Eindhoven-Holanda;2023082514;1;1;0;25/08/2023;14
Fluminense x Palmeiras-SP;2023082217;1;1;0;22/08/2023;17
Fluminense x Palmeiras-SP;2023082505;1;1;0;25/08/2023;5
Fluminense x Palmeiras-SP;2023082516;1;1;0;25/08/2023;16
Fluminense x Palmeiras-SP;2023082519;1;1;0;25/08/2023;19
Fluminense x Palmeiras-SP;2023082620;1;1;0;26/08/2023;20
Fluminense x Palmeiras-SP;2023082621;1;1;0;26/08/2023;21
Fluminense x Palmeiras-SP;2023082710;1;1;0;27/08/2023;10
Fluminense x Paraisense-MG;2023082610;1;1;0;26/08/2023;10
Fluminense x Paris Saint Germain-Franca;2023082121;1;1;1;21/08/2023;21
Fluminense x Paris Saint Germain-Franca;2023082323;1;1;1;23/08/2023;23
Fluminense x Paris Saint Germain-Franca;2023082513;1;1;1;25/08/2023;13
Fluminense x Paris Saint Germain-Franca;2023082616;1;1;1;26/08/2023;16
Fluminense x Passense-MG;2023082610;1;1;0;26/08/2023;10
Fluminense x Paysandu-PA;2023082423;1;1;0;24/08/2023;23
Fluminense x Penharol-Uruguai;2023082514;1;1;0;25/08/2023;14
Fluminense x Picos-PI;2023082611;1;1;0;26/08/2023;11
Fluminense x Pinheirense-PA;2023082611;1;1;0;26/08/2023;11
Fluminense x Pires do Rio-GO;2023082611;1;1;0;26/08/2023;11
Fluminense x Ponte Preta-SP;2023082109;1;1;0;21/08/2023;9
Fluminense x Portuguesa SP-SP;2023082313;1;1;0;23/08/2023;13
Fluminense x Portuguesa-RJ;2023082310;1;1;0;23/08/2023;10
Fluminense x Portuguesa-RJ;2023082503;1;1;0;25/08/2023;3
Fluminense x Racing-Argentina;2023082514;1;1;0;25/08/2023;14
Fluminense x Racing-Argentina;2023082516;1;1;0;25/08/2023;16
Fluminense x Real Madrid-Espanha;2023082214;1;1;0;22/08/2023;14
Fluminense x Real Madrid-Espanha;2023082514;1;1;0;25/08/2023;14
Fluminense x Ribeiro Junqueira-MG;2023082611;1;1;0;26/08/2023;11
Fluminense x Rio Branco-ES;2023082520;1;1;0;25/08/2023;20
Fluminense x Rio Claro-SP;2023082611;1;1;0;26/08/2023;11
Fluminense x Rio Cricket-RJ;2023082118;1;1;1;21/08/2023;18
Fluminense x Rio Cricket-RJ;2023082710;1;1;0;27/08/2023;10
Fluminense x Rio Football Club-RJ;2023082611;1;1;0;26/08/2023;11
Fluminense x Rio Grande-RS;2023082611;1;1;0;26/08/2023;11
Fluminense x River Plate-Argentina;2023082214;1;1;0;22/08/2023;14
Fluminense x River Plate-Argentina;2023082514;1;1;0;25/08/2023;14
Fluminense x River Plate-Argentina;2023082716;1;1;0;27/08/2023;16
Fluminense x Robin Hood-Suriname;2023082620;1;1;0;26/08/2023;20
Fluminense x Rodoviario-RJ;2023082611;1;1;0;26/08/2023;11
Fluminense x Royal-RJ;2023082611;1;1;0;26/08/2023;11
Fluminense x San Lorenzo-Argentina;2023082213;1;0;0;22/08/2023;13
Fluminense x San Lorenzo-Argentina;2023082514;1;1;0;25/08/2023;14
Fluminense x Santos-SP;2023082122;1;1;0;21/08/2023;22
Fluminense x Santos-SP;2023082200;1;1;0;22/08/2023;0
Fluminense x Santos-SP;2023082621;1;1;0;26/08/2023;21
Fluminense x Santos-SP;2023082703;1;1;0;27/08/2023;3
Fluminense x Sporting Cristal-Peru;2023082514;1;1;0;25/08/2023;14
Fluminense x Sportivo LuqueÃ±o-Paraguai;2023082315;1;1;0;23/08/2023;15
Fluminense x Syrio e Libanez-RJ;2023082510;1;1;0;25/08/2023;10
Fluminense x Sao Caetano-SP;2023082111;1;1;1;21/08/2023;11
Fluminense x Sao Cristovao-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Sao Cristovao-RJ;2023082613;1;1;0;26/08/2023;13
Fluminense x Sao Jose-SP;2023082112;1;1;0;21/08/2023;12
Fluminense x Sao Paulo-SP;2023082109;1;1;0;21/08/2023;9
Fluminense x Sao Paulo-SP;2023082113;1;1;0;21/08/2023;13
Fluminense x Sao Paulo-SP;2023082621;1;1;0;26/08/2023;21
Fluminense x Sao Raimundo-AM;2023082313;1;1;1;23/08/2023;13
Fluminense x Sao Raimundo-AM;2023082323;1;1;1;23/08/2023;23
Fluminense x Sao Raimundo-AM;2023082419;1;1;1;24/08/2023;19
Fluminense x Team Buchan-RJ;2023082612;1;1;0;26/08/2023;12
Fluminense x Team Buchan-RJ;2023082614;1;1;0;26/08/2023;14
Fluminense x Tip Nac-Guatemala;2023082612;1;1;0;26/08/2023;12
Fluminense x Treze-PB;2023082218;1;1;1;22/08/2023;18
Fluminense x Udinese-Italia;2023082621;1;1;1;26/08/2023;21
Fluminense x Universidad de Chile-Chile;2023082421;1;1;0;24/08/2023;21
Fluminense x Vasco-RJ;2023082116;1;1;0;21/08/2023;16
Fluminense x Vasco-RJ;2023082120;1;1;0;21/08/2023;20
Fluminense x Vasco-RJ;2023082214;1;1;0;22/08/2023;14
Fluminense x Vasco-RJ;2023082217;1;1;0;22/08/2023;17
Fluminense x Vasco-RJ;2023082313;1;1;0;23/08/2023;13
Fluminense x Vasco-RJ;2023082513;1;1;0;25/08/2023;13
Fluminense x Vasco-RJ;2023082514;1;1;0;25/08/2023;14
Fluminense x Vasco-RJ;2023082621;1;1;0;26/08/2023;21
Fluminense x Vasco-RJ;2023082712;1;1;0;27/08/2023;12
Fluminense x Vitoria BA-BA;2023082112;1;1;0;21/08/2023;12
Fluminense x Vitoria BA-BA;2023082313;1;1;0;23/08/2023;13
Fluminense x Vitoria BA-BA;2023082623;1;1;0;26/08/2023;23
Fluminense x Vitoria BA-BA;2023082713;1;1;0;27/08/2023;13
Fluminense x West Ham United-Inglaterra;2023082112;1;1;0;21/08/2023;12
Fluminense x Agua Verde-PR;2023082603;1;1;0;26/08/2023;3
Fluminense x Aguia de Maraba-PA;2023082603;1;1;0;26/08/2023;3
Flavio 2003;2023082723;1;1;0;27/08/2023;23
Flavio Renato 1985;2023082416;1;1;1;24/08/2023;16
Flavio Renato 1985;2023082509;1;1;0;25/08/2023;9
Flavio Renato 1985;2023082513;1;0;0;25/08/2023;13
Flavio Roberto 1985;2023082509;1;1;0;25/08/2023;9
Fonseca 0 X 3 Fluminense;2023082404;1;1;0;24/08/2023;4
Football & Athletic 0 X 11 Fluminense;2023082618;1;1;0;26/08/2023;18
Football & Athletic 0 X 11 Fluminense;2023082620;1;1;0;26/08/2023;20
Football & Athletic 0 X 11 Fluminense;2023082623;1;1;0;26/08/2023;23
Football & Athletic 0 X 11 Fluminense;2023082700;1;1;0;27/08/2023;0
Fornecedor de Material Esportivo;2023082100;1;1;0;21/08/2023;0
Fornecedor de Material Esportivo;2023082400;1;1;0;24/08/2023;0
Fornecedor de Material Esportivo;2023082503;1;1;0;25/08/2023;3
Fortaleza 1 X 0 Fluminense;2023082111;1;1;0;21/08/2023;11
Fortaleza 1 X 1 Fluminense;2023082722;1;1;0;27/08/2023;22
Fortaleza 4 X 2 Fluminense;2023082719;1;1;0;27/08/2023;19
Forca e Luz 1 X 2 Fluminense;2023082613;1;1;0;26/08/2023;13
Frazan 2021;2023082721;1;1;0;27/08/2023;21
Fred 2022;2023082110;1;1;0;21/08/2023;10
Fred 2022;2023082218;1;1;0;22/08/2023;18
Fred 2022;2023082519;1;1;0;25/08/2023;19
Fred 2022;2023082614;1;1;0;26/08/2023;14
Fred 2022 - Engenhao;2023082108;1;1;0;21/08/2023;8
Fred 2022 - Gols por Ano;2023082217;1;1;0;22/08/2023;17
Fred 2022 - Gols por Ano;2023082218;1;1;0;22/08/2023;18
Fred em 01/01/2011 - 31/12/2012;2023082218;1;1;0;22/08/2023;18
Freitas 2023;2023082513;1;1;0;25/08/2023;13
Frequencia de Placar - Branca 2022;2023082623;1;1;0;26/08/2023;23
Frequencia de Placar - Tricolor 2023;2023082623;1;1;0;26/08/2023;23
Frequencia de Placar por camisa;2023082623;1;1;0;26/08/2023;23
Friburguense 0 X 1 Fluminense;2023082515;1;1;0;25/08/2023;15
Friburguense 1 X 1 Fluminense;2023082721;1;1;0;27/08/2023;21
Fuzileiros Navais 3 X 1 Fluminense;2023082613;1;1;0;26/08/2023;13
Fabio 2023;2023082419;1;1;0;24/08/2023;19
Fabio 2023;2023082421;1;1;0;24/08/2023;21
Fabio 2023;2023082507;1;1;0;25/08/2023;7
Fabio 2023;2023082510;1;1;0;25/08/2023;10
Fabio 2023;2023082514;1;1;0;25/08/2023;14
Fabio 2023;2023082515;1;1;0;25/08/2023;15
Fabio 2023;2023082516;1;1;0;25/08/2023;16
Fabio 2023;2023082612;1;1;0;26/08/2023;12
Fabio 2023;2023082700;1;1;0;27/08/2023;0
Fabio Bala 2004;2023082320;1;1;0;23/08/2023;20
Fabio Bala 2004;2023082519;1;1;0;25/08/2023;19
Fabio Bala 2004 - Gols por Ano;2023082721;1;1;0;27/08/2023;21
Fabio Cordeiro 2002;2023082111;1;1;1;21/08/2023;11
Gabardo 1935;2023082106;1;1;0;21/08/2023;6
Gabardo 1935;2023082107;1;1;0;21/08/2023;7
Gabriel Capixaba 2020;2023082519;1;1;0;25/08/2023;19
Gabriel Teixeira 2022;2023082322;1;1;0;23/08/2023;22
Gabriel Teixeira 2022;2023082721;1;1;0;27/08/2023;21
Gabriel Teixeira 2022 - Gols por Ano;2023082721;1;1;0;27/08/2023;21
Gallo 1986;2023082509;1;1;0;25/08/2023;9
Galicia 2 X 0 Fluminense;2023082507;1;1;0;25/08/2023;7
Gaucho 1995;2023082519;1;1;0;25/08/2023;19
General Severiano;2023082310;1;1;1;23/08/2023;10
Geolocalizacao dos Estadios;2023082517;1;1;0;25/08/2023;17
Geraldo Toledo;2023082123;1;1;0;21/08/2023;23
Gerdal 1921;2023082219;1;1;0;22/08/2023;19
German Cano - 14;2023082309;1;1;0;23/08/2023;9
German Cano - 14;2023082710;1;1;0;27/08/2023;10
German Cano 2023;2023082103;1;1;0;21/08/2023;3
German Cano 2023;2023082116;1;1;0;21/08/2023;16
German Cano 2023;2023082117;1;1;0;21/08/2023;17
German Cano 2023;2023082118;1;1;0;21/08/2023;18
German Cano 2023;2023082122;1;1;0;21/08/2023;22
German Cano 2023;2023082208;1;1;0;22/08/2023;8
German Cano 2023;2023082217;1;1;0;22/08/2023;17
German Cano 2023;2023082223;1;1;0;22/08/2023;23
German Cano 2023;2023082304;1;1;0;23/08/2023;4
German Cano 2023;2023082309;1;1;0;23/08/2023;9
German Cano 2023;2023082311;1;1;0;23/08/2023;11
German Cano 2023;2023082318;1;1;0;23/08/2023;18
German Cano 2023;2023082401;1;1;0;24/08/2023;1
German Cano 2023;2023082419;1;1;0;24/08/2023;19
German Cano 2023;2023082421;1;1;0;24/08/2023;21
German Cano 2023;2023082423;1;1;0;24/08/2023;23
German Cano 2023;2023082500;1;1;0;25/08/2023;0
German Cano 2023;2023082502;1;1;0;25/08/2023;2
German Cano 2023;2023082513;1;1;0;25/08/2023;13
German Cano 2023;2023082516;1;1;0;25/08/2023;16
German Cano 2023;2023082517;1;1;0;25/08/2023;17
German Cano 2023;2023082518;1;1;0;25/08/2023;18
German Cano 2023;2023082609;1;1;0;26/08/2023;9
German Cano 2023;2023082612;1;1;0;26/08/2023;12
German Cano 2023;2023082614;1;1;0;26/08/2023;14
German Cano 2023;2023082616;1;1;0;26/08/2023;16
German Cano 2023;2023082617;1;1;0;26/08/2023;17
German Cano 2023;2023082619;1;1;0;26/08/2023;19
German Cano 2023;2023082710;1;1;0;27/08/2023;10
German Cano 2023;2023082715;1;1;0;27/08/2023;15
German Cano 2023 - Gols por Adversario;2023082103;1;1;0;21/08/2023;3
German Cano 2023 - Gols por Adversario;2023082501;1;1;0;25/08/2023;1
German Cano 2023 - Gols por Adversario;2023082723;1;1;0;27/08/2023;23
German Cano 2023 - Gols por Ano;2023082217;1;1;0;22/08/2023;17
German Cano 2023 - Gols por Campeonato;2023082501;1;1;0;25/08/2023;1
Germano 1974;2023082208;1;1;0;22/08/2023;8
Gerson 2016;2023082122;1;1;0;21/08/2023;22
Gerson 2016;2023082721;1;1;0;27/08/2023;21
Gil 1976;2023082217;1;1;0;22/08/2023;17
Gilberto 2020 - Gols por Ano;2023082722;1;1;0;27/08/2023;22
Giorgio Genel;2023082614;1;1;0;26/08/2023;14
Giovanni 2016;2023082700;1;1;0;27/08/2023;0
Giovanni 2023;2023082721;1;1;0;27/08/2023;21
Giulitte Coutinho;2023082303;1;1;0;23/08/2023;3
Giulitte Coutinho;2023082601;1;1;0;26/08/2023;1
Goias 0 X 0 Fluminense;2023082111;1;1;0;21/08/2023;11
Goias 0 X 0 Fluminense;2023082408;1;1;0;24/08/2023;8
Goias 1 X 0 Fluminense;2023082215;1;1;0;22/08/2023;15
Goias 2 X 2 Fluminense;2023082308;1;1;0;23/08/2023;8
Goias 2 X 2 Fluminense;2023082623;1;1;0;26/08/2023;23
Goiania 1 X 4 Fluminense;2023082507;1;1;0;25/08/2023;7
Gol numero 7244;2023082301;1;1;1;23/08/2023;1
Gol numero 7244;2023082303;1;1;0;23/08/2023;3
Gol numero 7244;2023082508;1;1;0;25/08/2023;8
Gol numero 7244;2023082520;1;1;1;25/08/2023;20
Gol numero 7281;2023082600;1;1;1;26/08/2023;0
Gol numero 7287;2023082604;1;1;0;26/08/2023;4
Goleadas em jogos oficiais;2023082411;1;1;0;24/08/2023;11
Goleadas em jogos oficiais;2023082613;1;1;0;26/08/2023;13
Goleiros com mais jogos;2023082104;1;1;0;21/08/2023;4
Goleiros com mais jogos;2023082308;1;1;0;23/08/2023;8
Goleiros com mais jogos;2023082420;1;1;0;24/08/2023;20
Goleiros com mais jogos;2023082423;1;1;0;24/08/2023;23
Goleiros com mais jogos;2023082500;1;1;0;25/08/2023;0
Goleiros com mais jogos;2023082510;1;1;0;25/08/2023;10
Goleiros com mais jogos;2023082515;1;1;0;25/08/2023;15
Goleiros com mais jogos;2023082523;1;1;0;25/08/2023;23
Gols de Jogador em campeonato;2023082103;1;1;0;21/08/2023;3
Gols de Jogador em campeonato;2023082412;1;1;0;24/08/2023;12
Gols do Alessandro;2023082117;1;1;0;21/08/2023;17
Gols do Araujo;2023082700;1;1;0;27/08/2023;0
Gols do Calegari;2023082722;1;1;0;27/08/2023;22
Gols do German Cano;2023082116;1;1;0;21/08/2023;16
Gols do German Cano;2023082208;1;1;0;22/08/2023;8
Gols do German Cano;2023082318;1;1;0;23/08/2023;18
Gols do Keno;2023082610;1;1;0;26/08/2023;10
Gols do Keno;2023082611;1;1;0;26/08/2023;11
Gols do Lele;2023082513;1;1;0;25/08/2023;13
Gols do Lele;2023082721;1;1;0;27/08/2023;21
Gols do Martinelli;2023082413;1;1;0;24/08/2023;13
Gols do Mario Sergio;2023082111;1;1;0;21/08/2023;11
Gols do Paulo Roberto;2023082515;1;1;0;25/08/2023;15
Gols em Campeonato;2023082411;1;1;0;24/08/2023;11
Gols em Campeonato;2023082612;1;1;0;26/08/2023;12
Gols mais rapidos;2023082503;1;1;0;25/08/2023;3
Gols mais rapidos em jogos oficiais;2023082503;1;1;0;25/08/2023;3
Gols por minuto;2023082503;1;1;0;25/08/2023;3
Gols por minuto em 2023;2023082503;1;1;0;25/08/2023;3
Gols sofridos em campeonato;2023082315;1;1;0;23/08/2023;15
Gols sofridos em estadio;2023082315;1;1;0;23/08/2023;15
Gols sofridos por ano;2023082315;1;1;0;23/08/2023;15
Goytacas 0 X 1 Fluminense;2023082721;1;1;0;27/08/2023;21
Goytacas 2 X 1 Fluminense;2023082421;1;1;0;24/08/2023;21
Graficos;2023082103;1;1;0;21/08/2023;3
Graficos;2023082104;1;1;0;21/08/2023;4
Graficos;2023082111;1;1;0;21/08/2023;11
Graficos;2023082113;1;1;0;21/08/2023;13
Graficos;2023082211;1;1;0;22/08/2023;11
Graficos;2023082212;1;1;0;22/08/2023;12
Graficos;2023082215;1;1;0;22/08/2023;15
Graficos;2023082218;1;1;0;22/08/2023;18
Graficos;2023082301;1;1;0;23/08/2023;1
Graficos;2023082302;1;1;0;23/08/2023;2
Graficos;2023082303;1;1;0;23/08/2023;3
Graficos;2023082307;1;1;0;23/08/2023;7
Graficos;2023082310;1;1;0;23/08/2023;10
Graficos;2023082312;1;1;0;23/08/2023;12
Graficos;2023082313;1;1;0;23/08/2023;13
Graficos;2023082314;1;1;0;23/08/2023;14
Graficos;2023082315;1;1;0;23/08/2023;15
Graficos;2023082323;1;1;0;23/08/2023;23
Graficos;2023082411;1;1;0;24/08/2023;11
Graficos;2023082412;1;1;0;24/08/2023;12
Graficos;2023082413;1;1;0;24/08/2023;13
Graficos;2023082415;1;1;0;24/08/2023;15
Graficos;2023082416;1;1;0;24/08/2023;16
